DistType,Story,SentenceIndex,PositionUnitID,Position,DistWordIndex,OriginalWordIndex,DistWord,OriginalWord,DistSurprisal,OriginalSurprisal,DeltaSurprisal,RepresentationDistance
RD,Story11,3,RD_Story11_s3,K-1,42,42,last,last,0.7785000801086426,0.7846709489822388,-0.006170868873596191,0.0006892085075378418
RD,Story11,3,RD_Story11_s3,K,43,43,it,him,8.162004470825195,0.5425053834915161,7.619499087333679,0.1485859751701355
RD,Story11,3,RD_Story11_s3,K+1,44,44,for,for,1.8859013319015503,1.0552512407302856,0.8306500911712646,0.014386951923370361
RD,Story11,3,RD_Story11_s3,K+2,45,45,days.,days.,6.771817207336426,6.44590950012207,0.32590770721435547,0.01736903190612793
RD,Story11,3,RD_Story11_s3,K_END,45,45,days.,days.,6.771817207336426,6.44590950012207,0.32590770721435547,0.01736903190612793
RD,Story11,4,RD_Story11_s4,K-3,50,50,around,around,2.683274507522583,2.9785654544830322,-0.2952909469604492,0.0036035776138305664
RD,Story11,4,RD_Story11_s4,K-2,51,51,the,the,1.408402681350708,1.2722344398498535,0.1361682415008545,0.0021504759788513184
RD,Story11,4,RD_Story11_s4,K-1,52,52,"dishes,","dishes,",16.215301513671875,16.68299102783203,-0.46768951416015625,0.007456481456756592
RD,Story11,4,RD_Story11_s4,K,53,53,a,the,13.409402847290039,11.221681594848633,2.1877212524414062,0.30565279722213745
RD,Story11,4,RD_Story11_s4,K+1,54,54,cook,cook,9.743429183959961,7.889784336090088,1.853644847869873,0.083493173122406
RD,Story11,4,RD_Story11_s4,K+2,55,55,noticed,noticed,5.341130256652832,2.626699924468994,2.714430332183838,0.020778954029083252
RD,Story11,4,RD_Story11_s4,K+3,56,56,him,him,1.05116868019104,1.5144842863082886,-0.46331560611724854,0.012800276279449463
RD,Story11,4,RD_Story11_s4,K_END,67,67,hesitation.,hesitation.,8.488298416137695,8.930229187011719,-0.44193077087402344,0.015666306018829346
RD,Story11,5,RD_Story11_s5,K,68,68,Another,The,12.532550811767578,12.448410987854004,0.08413982391357422,0.1538192629814148
RD,Story11,5,RD_Story11_s5,K+1,69,69,dog,dog,2.400682210922241,4.210174083709717,-1.8094918727874756,0.14468252658843994
RD,Story11,5,RD_Story11_s5,K+2,70,70,landed,landed,10.09386157989502,6.861752986907959,3.2321085929870605,0.14113849401474
RD,Story11,5,RD_Story11_s5,K+3,71,71,on,on,1.4792770147323608,1.3723868131637573,0.10689020156860352,0.09771710634231567
RD,Story11,5,RD_Story11_s5,K_END,79,79,pain.,pain.,2.1033172607421875,2.8556971549987793,-0.7523798942565918,0.04235714673995972
RD,Story11,8,RD_Story11_s8,K-3,108,108,even,even,2.6291301250457764,2.496095657348633,0.13303446769714355,0.002235889434814453
RD,Story11,8,RD_Story11_s8,K-2,109,109,know,know,0.39719539880752563,0.3466380536556244,0.050557345151901245,0.004387557506561279
RD,Story11,8,RD_Story11_s8,K-1,110,110,how,how,1.8880934715270996,2.0623061656951904,-0.17421269416809082,0.03551381826400757
RD,Story11,8,RD_Story11_s8,K,111,111,they,I,3.173588752746582,0.5757228136062622,2.59786593914032,0.21000969409942627
RD,Story11,8,RD_Story11_s8,K+1,112,112,ended,ended,5.423578262329102,2.399967908859253,3.0236103534698486,0.04208016395568848
RD,Story11,8,RD_Story11_s8,K+2,113,113,up,up,0.03661220893263817,0.0371268205344677,-0.0005146116018295288,0.08512932062149048
RD,Story11,8,RD_Story11_s8,K+3,114,114,"outside.""","outside.""",4.383730888366699,3.55918025970459,0.8245506286621094,0.016411125659942627
RD,Story11,8,RD_Story11_s8,K_END,114,114,"outside.""","outside.""",4.383730888366699,3.55918025970459,0.8245506286621094,0.016411125659942627
CD,Story12,2,CD_Story12_s2,K-3,30,30,neck,neck,1.3623591661453247,1.3623591661453247,0.0,-1.1920928955078125e-07
CD,Story12,2,CD_Story12_s2,K-2,31,31,of,of,0.4985998868942261,0.4985998868942261,0.0,-1.1920928955078125e-07
CD,Story12,2,CD_Story12_s2,K-1,32,32,the,the,0.9215102195739746,0.9215102195739746,0.0,0.0
CD,Story12,2,CD_Story12_s2,K,33,33,curtain,jar,18.953529357910156,0.029641175642609596,18.923888182267547,0.1947312355041504
CD,Story12,2,CD_Story12_s2,K+1,34,34,trapped,trapped,5.478437900543213,5.799001693725586,-0.32056379318237305,0.002698063850402832
CD,Story12,2,CD_Story12_s2,K+2,35,35,him.,him.,5.4008259773254395,5.980486869812012,-0.5796608924865723,0.014041423797607422
CD,Story12,2,CD_Story12_s2,K_END,35,35,him.,him.,5.4008259773254395,5.980486869812012,-0.5796608924865723,0.014041423797607422
CD,Story12,3,CD_Story12_s3,K-3,45,45,to,to,0.6789122819900513,0.6894429326057434,-0.010530650615692139,0.003361046314239502
CD,Story12,3,CD_Story12_s3,K-2,46,46,free,free,2.997899293899536,3.057237148284912,-0.05933785438537598,0.002462148666381836
CD,Story12,3,CD_Story12_s3,K-1,47,47,his,his,0.9695279598236084,0.6540936827659607,0.3154342770576477,0.004074037075042725
CD,Story12,3,CD_Story12_s3,K,48,48,"paw,","hand,",14.010414123535156,0.6617774367332458,13.34863668680191,0.016072630882263184
CD,Story12,3,CD_Story12_s3,K+1,49,49,he,he,0.17019672691822052,0.1875796765089035,-0.017382949590682983,0.03471428155899048
CD,Story12,3,CD_Story12_s3,K+2,50,50,started,started,4.661518573760986,4.4757537841796875,0.18576478958129883,0.026862263679504395
CD,Story12,3,CD_Story12_s3,K+3,51,51,to,to,1.451981782913208,1.4765889644622803,-0.024607181549072266,0.027706146240234375
CD,Story12,3,CD_Story12_s3,K_END,54,54,frustration.,frustration.,4.292854309082031,3.8831374645233154,0.4097168445587158,0.0144883394241333
RD,Story12,2,RD_Story12_s2,K-3,18,18,"could,","could,",2.1589674949645996,2.1589674949645996,0.0,5.960464477539063e-08
RD,Story12,2,RD_Story12_s2,K-2,19,19,but,but,10.589592933654785,10.589592933654785,0.0,0.0
RD,Story12,2,RD_Story12_s2,K-1,20,20,when,when,3.5643982887268066,3.5643982887268066,0.0,0.0
RD,Story12,2,RD_Story12_s2,K,21,21,she,he,9.60589599609375,0.5433955788612366,9.062500417232513,0.038853585720062256
RD,Story12,2,RD_Story12_s2,K+1,22,22,tried,tried,7.690790176391602,7.278406620025635,0.4123835563659668,0.02540343999862671
RD,Story12,2,RD_Story12_s2,K+2,23,23,to,to,0.9966880083084106,0.8294700384140015,0.16721796989440918,0.04130816459655762
RD,Story12,2,RD_Story12_s2,K+3,24,24,pull,pull,6.75728702545166,5.691884994506836,1.0654020309448242,0.02235126495361328
RD,Story12,2,RD_Story12_s2,K_END,35,35,him.,him.,6.616456031799316,5.980486869812012,0.6359691619873047,0.021717548370361328
RD,Story12,3,RD_Story12_s3,K-3,44,44,unable,unable,7.224241733551025,6.0738606452941895,1.150381088256836,0.0019432306289672852
RD,Story12,3,RD_Story12_s3,K-2,45,45,to,to,0.6819351315498352,0.6894429326057434,-0.007507801055908203,0.0042264461517333984
RD,Story12,3,RD_Story12_s3,K-1,46,46,free,free,2.908874034881592,3.057237148284912,-0.1483631134033203,0.02525508403778076
RD,Story12,3,RD_Story12_s3,K,47,47,a,his,7.293875217437744,0.6540936827659607,6.6397815346717834,0.39279651641845703
RD,Story12,3,RD_Story12_s3,K+1,48,48,"hand,","hand,",3.3691282272338867,0.6617774367332458,2.707350790500641,0.02111440896987915
RD,Story12,3,RD_Story12_s3,K+2,49,49,he,he,0.347037672996521,0.1875796765089035,0.1594579964876175,0.014395534992218018
RD,Story12,3,RD_Story12_s3,K+3,50,50,started,started,4.698482990264893,4.4757537841796875,0.22272920608520508,0.006706595420837402
RD,Story12,3,RD_Story12_s3,K_END,54,54,frustration.,frustration.,4.922646522521973,3.8831374645233154,1.0395090579986572,0.019784152507781982
RD,Story12,4,RD_Story12_s4,K-3,67,67,able,able,0.4353252053260803,0.2687147557735443,0.166610449552536,0.0021712779998779297
RD,Story12,4,RD_Story12_s4,K-2,68,68,to,to,0.8071326017379761,0.8024219274520874,0.004710674285888672,0.006996810436248779
RD,Story12,4,RD_Story12_s4,K-1,69,69,pull,pull,5.422540187835693,4.45915412902832,0.963386058807373,0.016857266426086426
RD,Story12,4,RD_Story12_s4,K,70,70,my,your,6.776456832885742,0.9328405857086182,5.843616247177124,0.06893908977508545
RD,Story12,4,RD_Story12_s4,K+1,71,71,hand,hand,0.07388672232627869,0.06110639125108719,0.012780331075191498,0.020879626274108887
RD,Story12,4,RD_Story12_s4,K+2,72,72,out,out,0.05659075826406479,0.04530336335301399,0.011287394911050797,0.04017758369445801
RD,Story12,4,RD_Story12_s4,K+3,73,73,"easily.""","easily.""",8.165288925170898,6.426761627197266,1.7385272979736328,0.01153552532196045
RD,Story12,4,RD_Story12_s4,K_END,73,73,"easily.""","easily.""",8.165288925170898,6.426761627197266,1.7385272979736328,0.01153552532196045
CD,Story13,2,CD_Story13_s2,K-3,23,23,bring,bring,1.5636544227600098,1.5636544227600098,0.0,5.960464477539063e-08
CD,Story13,2,CD_Story13_s2,K-2,24,24,in,in,3.8516738414764404,3.8516738414764404,0.0,5.960464477539063e-08
CD,Story13,2,CD_Story13_s2,K-1,25,25,a,a,7.446279525756836,7.446279525756836,0.0,-1.1920928955078125e-07
CD,Story13,2,CD_Story13_s2,K,26,26,liter,bundle,14.687804222106934,10.164366722106934,4.5234375,0.267356812953949
CD,Story13,2,CD_Story13_s2,K+1,27,27,of,of,0.6903020739555359,0.07812699675559998,0.6121750771999359,0.10787826776504517
CD,Story13,2,CD_Story13_s2,K+2,28,28,sticks,sticks,9.13232135772705,3.2148478031158447,5.917473554611206,0.03953099250793457
CD,Story13,2,CD_Story13_s2,K+3,29,29,and,and,1.2933069467544556,1.073620080947876,0.2196868658065796,0.06055635213851929
CD,Story13,2,CD_Story13_s2,K-3,47,47,couldn’t,couldn’t,8.018245697021484,7.675699234008789,0.3425464630126953,0.004727602005004883
CD,Story13,2,CD_Story13_s2,K-2,48,48,break,break,0.4323104918003082,0.40976423025131226,0.02254626154899597,0.012708961963653564
CD,Story13,2,CD_Story13_s2,K-1,49,49,the,the,1.2395440340042114,1.5860276222229004,-0.34648358821868896,0.08151376247406006
CD,Story13,2,CD_Story13_s2,K,50,50,"truth,","bundle,",18.16461944580078,3.3564391136169434,14.808180332183838,0.031183719635009766
CD,Story13,2,CD_Story13_s2,K+1,51,51,no,no,11.021135330200195,10.55465316772461,0.46648216247558594,0.047740280628204346
CD,Story13,2,CD_Story13_s2,K+2,52,52,matter,matter,6.173329830169678,6.228285789489746,-0.05495595932006836,0.026505470275878906
CD,Story13,2,CD_Story13_s2,K+3,53,53,how,how,0.1111697405576706,0.12085539102554321,-0.00968565046787262,0.0212552547454834
CD,Story13,2,CD_Story13_s2,K_END,56,56,tried.,tried.,5.38598108291626,5.052816390991211,0.33316469192504883,0.04110532999038696
CD,Story13,4,CD_Story13_s4,K-3,70,70,"said,","said,",5.9939398765563965,5.3132853507995605,0.6806545257568359,0.012696564197540283
CD,Story13,4,CD_Story13_s4,K-2,71,71,"""Untie","""Untie",24.210628509521484,23.148828506469727,1.0618000030517578,0.06211024522781372
CD,Story13,4,CD_Story13_s4,K-1,72,72,the,the,5.466678619384766,5.598870277404785,-0.13219165802001953,0.12375468015670776
CD,Story13,4,CD_Story13_s4,K,73,73,wind,bundle,12.269627571105957,0.1303483098745346,12.139279261231422,0.442888081073761
CD,Story13,4,CD_Story13_s4,K+1,74,74,and,and,3.367476224899292,2.590376138687134,0.7771000862121582,0.1908891201019287
CD,Story13,4,CD_Story13_s4,K+2,75,75,take,take,4.816466331481934,4.935748100280762,-0.11928176879882812,0.12455666065216064
CD,Story13,4,CD_Story13_s4,K+3,76,76,a,a,5.082061767578125,3.828019618988037,1.254042148590088,0.1652369499206543
CD,Story13,4,CD_Story13_s4,K_END,95,95,easily.,easily.,7.092665672302246,6.321027755737305,0.7716379165649414,0.0445786714553833
RD,Story13,2,RD_Story13_s2,K-2,18,18,He,He,8.154136657714844,8.154136657714844,0.0,0.0
RD,Story13,2,RD_Story13_s2,K-1,19,19,asked,asked,1.8965003490447998,1.8965003490447998,0.0,0.0
RD,Story13,2,RD_Story13_s2,K,20,20,their,his,7.503897666931152,2.3788976669311523,5.125,0.2834031581878662
RD,Story13,2,RD_Story13_s2,K+1,21,21,servants,servants,9.301149368286133,14.09979248046875,-4.798643112182617,0.00825512409210205
RD,Story13,2,RD_Story13_s2,K+2,22,22,to,to,5.583860874176025,6.2032670974731445,-0.6194062232971191,0.0030214786529541016
RD,Story13,2,RD_Story13_s2,K+3,23,23,bring,bring,1.5356740951538086,1.5636544227600098,-0.027980327606201172,0.0059397220611572266
RD,Story13,2,RD_Story13_s2,K-3,36,36,"saying,","saying,",17.688276290893555,17.888925552368164,-0.20064926147460938,0.0009115338325500488
RD,Story13,2,RD_Story13_s2,K-2,37,37,"""Break","""Break",20.555706024169922,20.730588912963867,-0.1748828887939453,0.0009930133819580078
RD,Story13,2,RD_Story13_s2,K-1,38,38,"it.""","it.""",3.338487148284912,3.2831220626831055,0.05536508560180664,0.0015537142753601074
RD,Story13,2,RD_Story13_s2,K,39,39,A,The,5.706056118011475,0.845240592956543,4.860815525054932,0.3554944396018982
RD,Story13,2,RD_Story13_s2,K+1,40,40,son,son,1.9701176881790161,7.129912376403809,-5.1597946882247925,0.04877656698226929
RD,Story13,2,RD_Story13_s2,K+2,41,41,struggled,struggled,5.561925888061523,4.6367645263671875,0.9251613616943359,0.007826745510101318
RD,Story13,2,RD_Story13_s2,K+3,42,42,with,with,0.5543743371963501,0.654090166091919,-0.09971582889556885,0.008386492729187012
RD,Story13,2,RD_Story13_s2,K_END,56,56,tried.,tried.,5.082246780395508,5.052816390991211,0.029430389404296875,0.0071950554847717285
RD,Story13,4,RD_Story13_s4,K-3,77,77,stick,stick,1.9319337606430054,1.9388689994812012,-0.006935238838195801,0.0011367201805114746
RD,Story13,4,RD_Story13_s4,K-2,78,78,"each.""","each.""",9.166925430297852,9.614164352416992,-0.4472389221191406,0.0045378804206848145
RD,Story13,4,RD_Story13_s4,K-1,79,79,Once,Once,4.800040245056152,4.871183395385742,-0.07114315032958984,0.0023651719093322754
RD,Story13,4,RD_Story13_s4,K,80,80,she,they,16.308679580688477,5.839046478271484,10.469633102416992,0.2847251296043396
RD,Story13,4,RD_Story13_s4,K+1,81,81,had,had,0.9735743999481201,1.4381355047225952,-0.4645611047744751,0.07656997442245483
RD,Story13,4,RD_Story13_s4,K+2,82,82,done,done,1.8278096914291382,2.126516819000244,-0.29870712757110596,0.019668400287628174
RD,Story13,4,RD_Story13_s4,K+3,83,83,"so,","so,",7.086974143981934,6.5187811851501465,0.5681929588317871,0.056873619556427
RD,Story13,4,RD_Story13_s4,K_END,95,95,easily.,easily.,6.217118263244629,6.321027755737305,-0.10390949249267578,0.005045056343078613
RD,Story13,5,RD_Story13_s5,K-2,96,96,"""You","""You",10.304168701171875,10.39910888671875,-0.094940185546875,0.002795875072479248
RD,Story13,5,RD_Story13_s5,K-1,97,97,see,see,3.1216554641723633,3.0875725746154785,0.034082889556884766,0.002161681652069092
RD,Story13,5,RD_Story13_s5,K,98,98,their,my,13.441874504089355,14.103558540344238,-0.6616840362548828,0.3652195334434509
RD,Story13,5,RD_Story13_s5,K+1,99,99,"point,""","point,""",9.80059814453125,10.079358100891113,-0.2787599563598633,0.012413620948791504
RD,Story13,5,RD_Story13_s5,K+2,100,100,the,the,2.2189531326293945,2.1532912254333496,0.06566190719604492,0.00510019063949585
RD,Story13,5,RD_Story13_s5,K+3,101,101,father,father,2.4884371757507324,2.6605286598205566,-0.17209148406982422,0.01131582260131836
RD,Story13,5,RD_Story13_s5,K_END,102,102,said.,said.,6.493736267089844,5.857784748077393,0.6359515190124512,0.0268324613571167
CD,Story14,2,CD_Story14_s2,K-3,33,33,hung,hung,8.27232551574707,8.27232551574707,0.0,5.960464477539063e-08
CD,Story14,2,CD_Story14_s2,K-2,34,34,from,from,4.504644393920898,4.504644393920898,0.0,-1.1920928955078125e-07
CD,Story14,2,CD_Story14_s2,K-1,35,35,the,the,0.9686789512634277,0.9686789512634277,0.0,-1.1920928955078125e-07
CD,Story14,2,CD_Story14_s2,K,36,36,teeth,bars,20.517154693603516,4.1111063957214355,16.40604829788208,0.20521658658981323
CD,Story14,2,CD_Story14_s2,K+1,37,37,of,of,0.4988166093826294,2.660522222518921,-2.1617056131362915,0.137717604637146
CD,Story14,2,CD_Story14_s2,K+2,38,38,the,the,1.3314458131790161,0.9837761521339417,0.34766966104507446,0.15734612941741943
CD,Story14,2,CD_Story14_s2,K+3,39,39,"cage,","cage,",16.45296287536621,11.275670051574707,5.177292823791504,0.028680622577667236
CD,Story14,2,CD_Story14_s2,K-3,51,51,only,only,3.7658989429473877,3.9469032287597656,-0.18100428581237793,0.0005486607551574707
CD,Story14,2,CD_Story14_s2,K-2,52,52,sang,sang,0.5851101279258728,0.5764880776405334,0.008622050285339355,0.0004590749740600586
CD,Story14,2,CD_Story14_s2,K-1,53,53,at,at,0.1373559832572937,0.13538609445095062,0.0019698888063430786,0.0004703998565673828
CD,Story14,2,CD_Story14_s2,K,54,54,"work,","night,",17.213302612304688,4.1038594245910645,13.109443187713623,0.041107118129730225
CD,Story14,2,CD_Story14_s2,K+1,55,55,with,with,4.931251525878906,4.949775695800781,-0.018524169921875,0.050716519355773926
CD,Story14,2,CD_Story14_s2,K+2,56,56,genuine,genuine,11.353278160095215,11.918429374694824,-0.5651512145996094,0.00910729169845581
CD,Story14,2,CD_Story14_s2,K+3,57,57,curiosity.,curiosity.,2.976046562194824,2.461897373199463,0.5141491889953613,0.0021190643310546875
CD,Story14,2,CD_Story14_s2,K_END,57,57,curiosity.,curiosity.,2.976046562194824,2.461897373199463,0.5141491889953613,0.0021190643310546875
CD,Story14,4,CD_Story14_s4,K-3,76,76,"me,","me,",2.660691499710083,2.7156710624694824,-0.054979562759399414,0.001557469367980957
CD,Story14,4,CD_Story14_s4,K-2,77,77,set,set,13.117470741271973,13.262317657470703,-0.14484691619873047,0.0015703439712524414
CD,Story14,4,CD_Story14_s4,K-1,78,78,his,his,2.235762357711792,2.1402668952941895,0.09549546241760254,0.00444185733795166
CD,Story14,4,CD_Story14_s4,K,79,79,"eggs,","nets,",17.547588348388672,4.513981819152832,13.03360652923584,0.06498301029205322
CD,Story14,4,CD_Story14_s4,K+1,80,80,and,and,6.471831321716309,5.890336036682129,0.5814952850341797,0.06527930498123169
CD,Story14,4,CD_Story14_s4,K+2,81,81,caught,caught,4.086606502532959,0.8982127904891968,3.188393712043762,0.026732146739959717
CD,Story14,4,CD_Story14_s4,K+3,82,82,me.,me.,2.545732259750366,1.8736894130706787,0.6720428466796875,0.008506357669830322
CD,Story14,4,CD_Story14_s4,K_END,82,82,me.,me.,2.545732259750366,1.8736894130706787,0.6720428466796875,0.008506357669830322
RD,Story14,2,RD_Story14_s2,K-2,27,27,One,One,11.613229751586914,11.613229751586914,0.0,0.0
RD,Story14,2,RD_Story14_s2,K-1,28,28,"night,","night,",7.880866050720215,7.880866050720215,0.0,-1.1920928955078125e-07
RD,Story14,2,RD_Story14_s2,K,29,29,the,a,10.793394088745117,12.887144088745117,-2.09375,0.24917501211166382
RD,Story14,2,RD_Story14_s2,K+1,30,30,bat,bat,8.422314643859863,13.261119842529297,-4.838805198669434,0.08147376775741577
RD,Story14,2,RD_Story14_s2,K+2,31,31,came,came,6.803101539611816,6.8147053718566895,-0.011603832244873047,0.035163044929504395
RD,Story14,2,RD_Story14_s2,K+3,32,32,and,and,2.4597830772399902,2.097064733505249,0.3627183437347412,0.056155622005462646
RD,Story14,2,RD_Story14_s2,K-3,35,35,the,the,0.7997554540634155,0.9686789512634277,-0.1689234972000122,0.027917087078094482
RD,Story14,2,RD_Story14_s2,K-2,36,36,bars,bars,4.299079895019531,4.1111063957214355,0.1879734992980957,0.027753114700317383
RD,Story14,2,RD_Story14_s2,K-1,37,37,of,of,2.7630577087402344,2.660522222518921,0.10253548622131348,0.004315018653869629
RD,Story14,2,RD_Story14_s2,K,38,38,a,the,7.8650898933410645,0.9837761521339417,6.881313741207123,0.3515692353248596
RD,Story14,2,RD_Story14_s2,K+1,39,39,"cage,","cage,",19.225587844848633,11.275670051574707,7.949917793273926,0.03798198699951172
RD,Story14,2,RD_Story14_s2,K+2,40,40,asking,asking,7.034092903137207,7.794276237487793,-0.7601833343505859,0.011387407779693604
RD,Story14,2,RD_Story14_s2,K+3,41,41,the,the,1.5752992630004883,1.3707836866378784,0.20451557636260986,0.008018076419830322
RD,Story14,2,RD_Story14_s2,K_END,57,57,curiosity.,curiosity.,2.1460204124450684,2.461897373199463,-0.31587696075439453,0.004245758056640625
RD,Story14,3,RD_Story14_s3,K-2,58,58,"""I","""I",12.213851928710938,12.244086265563965,-0.030234336853027344,0.0021045804023742676
RD,Story14,3,RD_Story14_s3,K-1,59,59,have,have,3.444707155227661,3.491940975189209,-0.04723381996154785,0.0014931559562683105
RD,Story14,3,RD_Story14_s3,K,60,60,another,a,5.849157333374023,2.59798526763916,3.2511720657348633,0.34211111068725586
RD,Story14,3,RD_Story14_s3,K+1,61,61,good,good,7.190649032592773,7.241741180419922,-0.05109214782714844,0.07456886768341064
RD,Story14,3,RD_Story14_s3,K+2,62,62,"reason,""","reason,""",2.6654319763183594,1.300811767578125,1.3646202087402344,0.004016995429992676
RD,Story14,3,RD_Story14_s3,K+3,63,63,the,the,1.534856915473938,1.5775409936904907,-0.042684078216552734,0.006592392921447754
RD,Story14,3,RD_Story14_s3,K_END,65,65,replied.,replied.,3.548990249633789,3.473066568374634,0.07592368125915527,0.012031197547912598
RD,Story14,4,RD_Story14_s4,K-3,79,79,"nets,","nets,",4.798943996429443,4.513981819152832,0.28496217727661133,0.0011773109436035156
RD,Story14,4,RD_Story14_s4,K-2,80,80,and,and,6.243708610534668,5.890336036682129,0.35337257385253906,0.0016124844551086426
RD,Story14,4,RD_Story14_s4,K-1,81,81,caught,caught,0.8404989242553711,0.8982127904891968,-0.057713866233825684,0.002095460891723633
RD,Story14,4,RD_Story14_s4,K,82,82,you.,me.,12.208045959472656,1.8736894130706787,10.334356546401978,0.036029696464538574
RD,Story14,4,RD_Story14_s4,K_END,82,82,you.,me.,12.208045959472656,1.8736894130706787,10.334356546401978,0.036029696464538574
RD,Story14,6,RD_Story14_s6,K-3,106,106,been,been,1.9825772047042847,2.195359468460083,-0.21278226375579834,0.003845691680908203
RD,Story14,6,RD_Story14_s6,K-2,107,107,careful,careful,6.155386924743652,5.847383975982666,0.30800294876098633,0.0017319917678833008
RD,Story14,6,RD_Story14_s6,K-1,108,108,before,before,3.9126648902893066,4.203333377838135,-0.2906684875488281,0.0047248005867004395
RD,Story14,6,RD_Story14_s6,K,109,109,they,you,6.6488728523254395,2.7317287921905518,3.9171440601348877,0.16713565587997437
RD,Story14,6,RD_Story14_s6,K+1,110,110,were,were,4.074289321899414,2.2686424255371094,1.8056468963623047,0.1745619773864746
RD,Story14,6,RD_Story14_s6,K+2,111,111,"caught,","caught,",4.15147590637207,1.561375617980957,2.5901002883911133,0.01604372262954712
RD,Story14,6,RD_Story14_s6,K+3,112,112,you,you,6.137850761413574,4.959340572357178,1.1785101890563965,0.016214609146118164
RD,Story14,6,RD_Story14_s6,K_END,116,116,"free.""","free.""",0.9961991310119629,0.9088473916053772,0.0873517394065857,0.0037426352500915527
CD,Story15,1,CD_Story15_s1,K-3,11,11,by,by,2.199902296066284,2.199902296066284,0.0,0.0
CD,Story15,1,CD_Story15_s1,K-2,12,12,its,its,0.5668237209320068,0.5668237209320068,0.0,0.0
CD,Story15,1,CD_Story15_s1,K-1,13,13,massive,massive,5.42222261428833,5.42222261428833,0.0,0.0
CD,Story15,1,CD_Story15_s1,K,14,14,success,size,16.23548126220703,5.719855785369873,10.515625476837158,0.2697411775588989
CD,Story15,1,CD_Story15_s1,K+1,15,15,that,that,4.090392112731934,5.17915678024292,-1.0887646675109863,0.018308043479919434
CD,Story15,1,CD_Story15_s1,K+2,16,16,they,they,0.2097804695367813,0.19383446872234344,0.015946000814437866,0.01274096965789795
CD,Story15,1,CD_Story15_s1,K+3,17,17,ran,ran,4.122763156890869,3.5556581020355225,0.5671050548553467,0.007769167423248291
CD,Story15,1,CD_Story15_s1,K_END,18,18,away.,away.,2.9759440422058105,2.906442403793335,0.06950163841247559,0.01166081428527832
CD,Story15,2,CD_Story15_s2,K-3,26,26,calm,calm,5.733238220214844,5.3046650886535645,0.4285731315612793,0.008146882057189941
CD,Story15,2,CD_Story15_s2,K-2,27,27,and,and,1.7299926280975342,1.4909144639968872,0.23907816410064697,0.016265034675598145
CD,Story15,2,CD_Story15_s2,K-1,28,28,gentle,gentle,2.3465771675109863,1.8624534606933594,0.48412370681762695,0.006620466709136963
CD,Story15,2,CD_Story15_s2,K,29,29,"shadow,","nature,",15.820942878723145,4.012161731719971,11.808781147003174,0.014169096946716309
CD,Story15,2,CD_Story15_s2,K+1,30,30,they,they,0.17522768676280975,0.22657042741775513,-0.051342740654945374,0.016426146030426025
CD,Story15,2,CD_Story15_s2,K+2,31,31,gained,gained,5.55308723449707,5.006291389465332,0.5467958450317383,0.015781879425048828
CD,Story15,2,CD_Story15_s2,K+3,32,32,enough,enough,4.034213066101074,4.694746494293213,-0.6605334281921387,0.008150815963745117
CD,Story15,2,CD_Story15_s2,K_END,36,36,it.,it.,2.1932194232940674,2.2711174488067627,-0.07789802551269531,0.03210872411727905
RD,Story15,2,RD_Story15_s2,K-3,21,21,a,a,2.589966297149658,2.589966297149658,0.0,0.0
RD,Story15,2,RD_Story15_s2,K-2,22,22,"while,","while,",2.862849712371826,2.862849712371826,0.0,0.0
RD,Story15,2,RD_Story15_s2,K-1,23,23,noticing,noticing,10.619571685791016,10.619571685791016,0.0,5.960464477539063e-08
RD,Story15,2,RD_Story15_s2,K,24,24,an,the,8.513715744018555,2.9512155055999756,5.562500238418579,0.41774964332580566
RD,Story15,2,RD_Story15_s2,K+1,25,25,animal’s,animal’s,7.356595039367676,4.073395729064941,3.2831993103027344,0.11713337898254395
RD,Story15,2,RD_Story15_s2,K+2,26,26,calm,calm,7.428503036499023,5.3046650886535645,2.123837947845459,0.009428262710571289
RD,Story15,2,RD_Story15_s2,K+3,27,27,and,and,1.683587908744812,1.4909144639968872,0.1926734447479248,0.010040640830993652
RD,Story15,2,RD_Story15_s2,K_END,36,36,it.,it.,2.4338767528533936,2.2711174488067627,0.16275930404663086,0.01322084665298462
RD,Story15,3,RD_Story15_s3,K-3,38,38,"long,","long,",1.1507396697998047,0.7998645305633545,0.3508751392364502,0.0029973387718200684
RD,Story15,3,RD_Story15_s3,K-2,39,39,realizing,realizing,9.398518562316895,9.72153377532959,-0.3230152130126953,0.01061171293258667
RD,Story15,3,RD_Story15_s3,K-1,40,40,that,that,0.8358655571937561,0.8305954337120056,0.005270123481750488,0.0082855224609375
RD,Story15,3,RD_Story15_s3,K,41,41,some,the,10.080547332763672,2.0571744441986084,8.023372888565063,0.30501365661621094
RD,Story15,3,RD_Story15_s3,K+1,42,42,camel,camel,4.003602027893066,0.6618571877479553,3.341744840145111,0.2898048162460327
RD,Story15,3,RD_Story15_s3,K+2,43,43,lacked,lacked,20.43669891357422,12.397717475891113,8.038981437683105,0.07131659984588623
RD,Story15,3,RD_Story15_s3,K+3,44,44,any,any,5.241228103637695,2.8100690841674805,2.431159019470215,0.061708033084869385
RD,Story15,3,RD_Story15_s3,K-3,53,53,a,a,3.449554443359375,3.7456295490264893,-0.29607510566711426,0.011819422245025635
RD,Story15,3,RD_Story15_s3,K-2,54,54,bridle,bridle,6.2852253913879395,5.972103595733643,0.3131217956542969,0.0030943751335144043
