DistType,Model,Bootstrap,Metric,Estimate
CD,log_normal,726,HalfMaximumLow,2.495110643043401
CD,log_normal,726,HalfMaximumHigh,9.459794364650337
CD,log_normal,726,EffectAtKPlus1,0.07847067081010516
CD,log_normal,726,EffectAtKPlus10,0.047612901608668615
CD,log_normal,726,LocalComponentAtKPlus10,-0.032333647655680905
CD,log_normal,727,Baseline,0.018676574591901245
CD,log_normal,727,Amplitude,0.055626157345372566
CD,log_normal,727,PeakDistance,1.433168379585551
CD,log_normal,727,PeakEffect,0.07430273193727381
CD,log_normal,727,HalfMaximumLow,0.7384772001251004
CD,log_normal,727,HalfMaximumHigh,2.781360892246808
CD,log_normal,727,EffectAtKPlus1,0.06402838139283921
CD,log_normal,727,EffectAtKPlus10,0.018821482318289905
CD,log_normal,727,LocalComponentAtKPlus10,0.0001449077263886607
CD,log_normal,728,Baseline,0.009945188453788644
CD,log_normal,728,Amplitude,0.09757344678475285
CD,log_normal,728,PeakDistance,1.5353694573771846
CD,log_normal,728,PeakEffect,0.1075186352385415
CD,log_normal,728,HalfMaximumLow,1.0023215608591842
CD,log_normal,728,HalfMaximumHigh,2.351899293302635
CD,log_normal,728,EffectAtKPlus1,0.058364543206990895
CD,log_normal,728,EffectAtKPlus10,0.009945338899082742
CD,log_normal,728,LocalComponentAtKPlus10,1.5044529409757867e-07
CD,log_normal,729,Baseline,0.009168633989732921
CD,log_normal,729,Amplitude,0.08831244015509829
CD,log_normal,729,PeakDistance,1.6364565531272262
CD,log_normal,729,PeakEffect,0.0974810741448312
CD,log_normal,729,HalfMaximumLow,0.9448280479878948
CD,log_normal,729,HalfMaximumHigh,2.8343676460241505
CD,log_normal,729,EffectAtKPlus1,0.05974916256362846
CD,log_normal,729,EffectAtKPlus10,0.009216186013468061
CD,log_normal,729,LocalComponentAtKPlus10,4.7552023735139906e-05
CD,log_normal,730,Baseline,0.004972604963672876
CD,log_normal,730,Amplitude,0.08749608838416251
CD,log_normal,730,PeakDistance,1.4777826299960257
CD,log_normal,730,PeakEffect,0.09246869334783539
CD,log_normal,730,HalfMaximumLow,0.829214158012018
CD,log_normal,730,HalfMaximumHigh,2.6336278516439897
CD,log_normal,730,EffectAtKPlus1,0.06872106914599363
CD,log_normal,730,EffectAtKPlus10,0.005016837051469196
CD,log_normal,730,LocalComponentAtKPlus10,4.4232087796319645e-05
CD,log_normal,731,Baseline,0.013968146278413827
CD,log_normal,731,Amplitude,0.11034673877731876
CD,log_normal,731,PeakDistance,1.447477097733006
CD,log_normal,731,PeakEffect,0.1243148850557326
CD,log_normal,731,HalfMaximumLow,0.9829518161657297
CD,log_normal,731,HalfMaximumHigh,2.131528640574085
CD,log_normal,731,EffectAtKPlus1,0.07256641569882
CD,log_normal,731,EffectAtKPlus10,0.013968149706651946
CD,log_normal,731,LocalComponentAtKPlus10,3.4282381187328292e-09
CD,log_normal,732,Baseline,0.021087208813147622
CD,log_normal,732,Amplitude,0.08721674321887726
CD,log_normal,732,PeakDistance,1.4972654239541254
CD,log_normal,732,PeakEffect,0.10830395203202489
CD,log_normal,732,HalfMaximumLow,0.9339241578207034
CD,log_normal,732,HalfMaximumHigh,2.400413064589462
CD,log_normal,732,EffectAtKPlus1,0.07362262014017495
CD,log_normal,732,EffectAtKPlus10,0.02108837864936501
CD,log_normal,732,LocalComponentAtKPlus10,1.169836217389253e-06
CD,log_normal,733,Baseline,0.020337310344021045
CD,log_normal,733,Amplitude,0.08870655755858049
CD,log_normal,733,PeakDistance,1.5620315809513963
CD,log_normal,733,PeakEffect,0.10904386790260154
CD,log_normal,733,HalfMaximumLow,1.033830702758455
CD,log_normal,733,HalfMaximumHigh,2.3600988569785093
CD,log_normal,733,EffectAtKPlus1,0.059822522357694835
CD,log_normal,733,EffectAtKPlus10,0.0203373821568488
CD,log_normal,733,LocalComponentAtKPlus10,7.181282775381437e-08
CD,log_normal,734,Baseline,0.01697540907585192
CD,log_normal,734,Amplitude,0.10334496934275504
CD,log_normal,734,PeakDistance,1.415448180723726
CD,log_normal,734,PeakEffect,0.12032037841860696
CD,log_normal,734,HalfMaximumLow,0.9395661938962988
CD,log_normal,734,HalfMaximumHigh,2.1323601948743955
CD,log_normal,734,EffectAtKPlus1,0.07976385045710893
CD,log_normal,734,EffectAtKPlus10,0.0169754235859169
CD,log_normal,734,LocalComponentAtKPlus10,1.4510064982875548e-08
CD,log_normal,735,Baseline,0.05862211122246872
CD,log_normal,735,Amplitude,-0.0712938369523636
CD,log_normal,735,PeakDistance,4.399823735611458
CD,log_normal,735,PeakEffect,-0.012671725729894882
CD,log_normal,735,HalfMaximumLow,3.290532496545436
CD,log_normal,735,HalfMaximumHigh,5.883074829005158
CD,log_normal,735,EffectAtKPlus1,0.058622110165842595
CD,log_normal,735,EffectAtKPlus10,0.05834105261968051
CD,log_normal,735,LocalComponentAtKPlus10,-0.00028105860278820893
CD,log_normal,736,Baseline,0.013598527312865472
CD,log_normal,736,Amplitude,0.09934254306768217
CD,log_normal,736,PeakDistance,1.5405921742508533
CD,log_normal,736,PeakEffect,0.11294107038054764
CD,log_normal,736,HalfMaximumLow,0.9946646051780779
CD,log_normal,736,HalfMaximumHigh,2.3861553281450583
CD,log_normal,736,EffectAtKPlus1,0.06411370491639212
CD,log_normal,736,EffectAtKPlus10,0.01359884022199662
CD,log_normal,736,LocalComponentAtKPlus10,3.1290913114767616e-07
CD,log_normal,737,Baseline,0.06698069596266276
CD,log_normal,737,Amplitude,-0.058723352662033906
CD,log_normal,737,PeakDistance,5.935553957862211
CD,log_normal,737,PeakEffect,0.008257343300628855
CD,log_normal,737,HalfMaximumLow,3.2952451954666477
CD,log_normal,737,HalfMaximumHigh,10.691404947699086
CD,log_normal,737,EffectAtKPlus1,0.06687796676344471
CD,log_normal,737,EffectAtKPlus10,0.03291686574667239
CD,log_normal,737,LocalComponentAtKPlus10,-0.034063830215990375
CD,log_normal,738,Baseline,0.01989109620262852
CD,log_normal,738,Amplitude,0.11918752688962449
CD,log_normal,738,PeakDistance,1.4623784602510452
CD,log_normal,738,PeakEffect,0.139078623092253
CD,log_normal,738,HalfMaximumLow,1.0274266826836858
CD,log_normal,738,HalfMaximumHigh,2.0814631321626034
CD,log_normal,738,EffectAtKPlus1,0.07325966082505128
CD,log_normal,738,EffectAtKPlus10,0.019891096343099175
CD,log_normal,738,LocalComponentAtKPlus10,1.4047065594047226e-10
CD,log_normal,739,Baseline,0.0156744496818109
CD,log_normal,739,Amplitude,0.09926068223683387
CD,log_normal,739,PeakDistance,1.5158933088348514
CD,log_normal,739,PeakEffect,0.11493513191864477
CD,log_normal,739,HalfMaximumLow,0.9584637499707932
CD,log_normal,739,HalfMaximumHigh,2.397516362867451
CD,log_normal,739,EffectAtKPlus1,0.07176434807466013
CD,log_normal,739,EffectAtKPlus10,0.015675241405095727
CD,log_normal,739,LocalComponentAtKPlus10,7.917232848278499e-07
CD,log_normal,740,Baseline,0.07869113985734093
CD,log_normal,740,Amplitude,-0.07935809510835748
CD,log_normal,740,PeakDistance,5.2753223157903895
CD,log_normal,740,PeakEffect,-0.0006669552510165516
CD,log_normal,740,HalfMaximumLow,3.193249393027362
CD,log_normal,740,HalfMaximumHigh,8.71495524159256
CD,log_normal,740,EffectAtKPlus1,0.0786517079347293
CD,log_normal,740,EffectAtKPlus10,0.05292779395481102
CD,log_normal,740,LocalComponentAtKPlus10,-0.025763345902529905
CD,log_normal,741,Baseline,0.033040783308613174
CD,log_normal,741,Amplitude,0.10791329513891358
CD,log_normal,741,PeakDistance,1.543701677615304
CD,log_normal,741,PeakEffect,0.14095407844752675
CD,log_normal,741,HalfMaximumLow,1.0843115596248836
CD,log_normal,741,HalfMaximumHigh,2.197721538905945
CD,log_normal,741,EffectAtKPlus1,0.07090894517562091
CD,log_normal,741,EffectAtKPlus10,0.0330407837169951
CD,log_normal,741,LocalComponentAtKPlus10,4.0838192549852437e-10
CD,log_normal,742,Baseline,0.002129467883743464
CD,log_normal,742,Amplitude,0.10323915290849338
CD,log_normal,742,PeakDistance,1.3970821910109654
CD,log_normal,742,PeakEffect,0.10536862079223684
CD,log_normal,742,HalfMaximumLow,0.8139993888845678
CD,log_normal,742,HalfMaximumHigh,2.3978379776361085
CD,log_normal,742,EffectAtKPlus1,0.08128698303811326
CD,log_normal,742,EffectAtKPlus10,0.002139877869604861
CD,log_normal,742,LocalComponentAtKPlus10,1.0409985861396711e-05
CD,log_normal,743,Baseline,0.009418301725388824
CD,log_normal,743,Amplitude,0.08778122540410684
CD,log_normal,743,PeakDistance,1.5357747656252023
CD,log_normal,743,PeakEffect,0.09719952712949566
CD,log_normal,743,HalfMaximumLow,0.9555789479767657
CD,log_normal,743,HalfMaximumHigh,2.4682462246839836
CD,log_normal,743,EffectAtKPlus1,0.059222641841692285
CD,log_normal,743,EffectAtKPlus10,0.009420078682747675
CD,log_normal,743,LocalComponentAtKPlus10,1.7769573588503895e-06
CD,log_normal,744,Baseline,0.07007683094506668
CD,log_normal,744,Amplitude,-0.083795482050649
CD,log_normal,744,PeakDistance,5.073449230011639
CD,log_normal,744,PeakEffect,-0.013718651105582319
CD,log_normal,744,HalfMaximumLow,3.2230433864434125
CD,log_normal,744,HalfMaximumHigh,7.986205583757076
CD,log_normal,744,EffectAtKPlus1,0.07006518750385188
CD,log_normal,744,EffectAtKPlus10,0.05230079970097057
CD,log_normal,744,LocalComponentAtKPlus10,-0.017776031244096116
CD,log_normal,745,Baseline,0.019514865818801113
CD,log_normal,745,Amplitude,0.06440774323556624
CD,log_normal,745,PeakDistance,1.455721961814935
CD,log_normal,745,PeakEffect,0.08392260905436735
CD,log_normal,745,HalfMaximumLow,0.7910635552061253
CD,log_normal,745,HalfMaximumHigh,2.678832081397237
CD,log_normal,745,EffectAtKPlus1,0.06903957980982264
CD,log_normal,745,EffectAtKPlus10,0.019578456277472425
CD,log_normal,745,LocalComponentAtKPlus10,6.359045867131152e-05
CD,log_normal,746,Baseline,0.018762959978746635
CD,log_normal,746,Amplitude,0.09502034179719383
CD,log_normal,746,PeakDistance,1.471070810672762
CD,log_normal,746,PeakEffect,0.11378330177594047
CD,log_normal,746,HalfMaximumLow,0.9731643808403847
CD,log_normal,746,HalfMaximumHigh,2.2237243497800776
CD,log_normal,746,EffectAtKPlus1,0.07065707253605963
CD,log_normal,746,EffectAtKPlus10,0.01876299167108433
CD,log_normal,746,LocalComponentAtKPlus10,3.169233769514945e-08
CD,log_normal,747,Baseline,0.01376673074500727
CD,log_normal,747,Amplitude,0.07581719825238448
CD,log_normal,747,PeakDistance,1.5768200408731547
CD,log_normal,747,PeakEffect,0.08958392899739175
CD,log_normal,747,HalfMaximumLow,0.8948794448653783
CD,log_normal,747,HalfMaximumHigh,2.7784317268269074
CD,log_normal,747,EffectAtKPlus1,0.062207233423212265
CD,log_normal,747,EffectAtKPlus10,0.01381447725007124
CD,log_normal,747,LocalComponentAtKPlus10,4.7746505063969366e-05
CD,log_normal,748,Baseline,0.02402707698918539
CD,log_normal,748,Amplitude,0.1019931735670343
CD,log_normal,748,PeakDistance,1.5276710785464869
CD,log_normal,748,PeakEffect,0.12602025055621968
CD,log_normal,748,HalfMaximumLow,0.9815689269230651
CD,log_normal,748,HalfMaximumHigh,2.377600655659617
CD,log_normal,748,EffectAtKPlus1,0.0780189619903435
CD,log_normal,748,EffectAtKPlus10,0.024027455245137136
CD,log_normal,748,LocalComponentAtKPlus10,3.7825595174470483e-07
CD,log_normal,749,Baseline,0.018171956622057825
CD,log_normal,749,Amplitude,0.08115726394028544
CD,log_normal,749,PeakDistance,1.4962356205529805
CD,log_normal,749,PeakEffect,0.09932922056234327
CD,log_normal,749,HalfMaximumLow,0.890232319905351
CD,log_normal,749,HalfMaximumHigh,2.514760453147311
CD,log_normal,749,EffectAtKPlus1,0.07163135930184254
CD,log_normal,749,EffectAtKPlus10,0.01817954158713152
CD,log_normal,749,LocalComponentAtKPlus10,7.584965073696021e-06
CD,log_normal,750,Baseline,0.026586849759471905
CD,log_normal,750,Amplitude,0.08476450741138238
CD,log_normal,750,PeakDistance,1.3904116453851267
CD,log_normal,750,PeakEffect,0.11135135717085429
CD,log_normal,750,HalfMaximumLow,0.8566082545824621
CD,log_normal,750,HalfMaximumHigh,2.2568595776197604
CD,log_normal,750,EffectAtKPlus1,0.08808008343102983
CD,log_normal,750,EffectAtKPlus10,0.0265877081390691
CD,log_normal,750,LocalComponentAtKPlus10,8.5837959719684e-07
CD,log_normal,751,Baseline,0.00873414600015644
CD,log_normal,751,Amplitude,0.09329108242628381
CD,log_normal,751,PeakDistance,1.451682183889578
CD,log_normal,751,PeakEffect,0.10202522842644025
CD,log_normal,751,HalfMaximumLow,0.8217764136198135
CD,log_normal,751,HalfMaximumHigh,2.564421572699667
CD,log_normal,751,EffectAtKPlus1,0.07802498736426515
CD,log_normal,751,EffectAtKPlus10,0.008766288400774157
CD,log_normal,751,LocalComponentAtKPlus10,3.214240061771671e-05
CD,log_normal,752,Baseline,0.009753868651353862
CD,log_normal,752,Amplitude,0.08858692911866783
CD,log_normal,752,PeakDistance,1.3414689782070706
CD,log_normal,752,PeakEffect,0.09834079777002169
CD,log_normal,752,HalfMaximumLow,0.7557801869883783
CD,log_normal,752,HalfMaximumHigh,2.3810349232131873
CD,log_normal,752,EffectAtKPlus1,0.08362233861927713
CD,log_normal,752,EffectAtKPlus10,0.00977195940764493
CD,log_normal,752,LocalComponentAtKPlus10,1.8090756291068086e-05
CD,log_normal,753,Baseline,0.06478388634651029
CD,log_normal,753,Amplitude,-0.051231238575554075
CD,log_normal,753,PeakDistance,5.522910332424422
CD,log_normal,753,PeakEffect,0.013552647770956217
CD,log_normal,753,HalfMaximumLow,3.436396687683797
CD,log_normal,753,HalfMaximumHigh,8.876314730869963
CD,log_normal,753,EffectAtKPlus1,0.06477750869182959
CD,log_normal,753,EffectAtKPlus10,0.04747544848325136
CD,log_normal,753,LocalComponentAtKPlus10,-0.017308437863258933
CD,log_normal,754,Baseline,0.011213516410143468
CD,log_normal,754,Amplitude,0.1078534494218933
CD,log_normal,754,PeakDistance,1.4906182116272009
CD,log_normal,754,PeakEffect,0.11906696583203677
CD,log_normal,754,HalfMaximumLow,0.9609617268146052
CD,log_normal,754,HalfMaximumHigh,2.312207230354498
CD,log_normal,754,EffectAtKPlus1,0.07201824927467312
CD,log_normal,754,EffectAtKPlus10,0.011213753085822656
CD,log_normal,754,LocalComponentAtKPlus10,2.3667567918862764e-07
CD,log_normal,755,Baseline,0.01947699662382199
CD,log_normal,755,Amplitude,0.06848953663434319
CD,log_normal,755,PeakDistance,1.4707206230687448
CD,log_normal,755,PeakEffect,0.08796653325816518
CD,log_normal,755,HalfMaximumLow,0.8933776017068867
CD,log_normal,755,HalfMaximumHigh,2.421170115511127
CD,log_normal,755,EffectAtKPlus1,0.06470048981615059
CD,log_normal,755,EffectAtKPlus10,0.01947942153926712
CD,log_normal,755,LocalComponentAtKPlus10,2.4249154451302934e-06
CD,log_normal,756,Baseline,0.015068810708737777
CD,log_normal,756,Amplitude,0.08314350668028807
CD,log_normal,756,PeakDistance,1.5815867400668482
CD,log_normal,756,PeakEffect,0.09821231738902585
CD,log_normal,756,HalfMaximumLow,0.9120296765071273
CD,log_normal,756,HalfMaximumHigh,2.742692130299043
CD,log_normal,756,EffectAtKPlus1,0.0664827820874499
CD,log_normal,756,EffectAtKPlus10,0.01510362250634868
CD,log_normal,756,LocalComponentAtKPlus10,3.481179761090358e-05
CD,log_normal,757,Baseline,0.011591135547274917
CD,log_normal,757,Amplitude,0.06966875570154268
CD,log_normal,757,PeakDistance,1.4727822873168657
CD,log_normal,757,PeakEffect,0.0812598912488176
CD,log_normal,757,HalfMaximumLow,0.8207034624323781
CD,log_normal,757,HalfMaximumHigh,2.6429615142668172
CD,log_normal,757,EffectAtKPlus1,0.06300481873214739
CD,log_normal,757,EffectAtKPlus10,0.011632156046982874
CD,log_normal,757,LocalComponentAtKPlus10,4.1020499707956556e-05
CD,log_normal,758,Baseline,0.07005138464231284
CD,log_normal,758,Amplitude,-0.060438359938637436
CD,log_normal,758,PeakDistance,4.960792302781037
CD,log_normal,758,PeakEffect,0.0096130247036754
CD,log_normal,758,HalfMaximumLow,3.072000280812622
CD,log_normal,758,HalfMaximumHigh,8.010891283128972
CD,log_normal,758,EffectAtKPlus1,0.07002512429242597
CD,log_normal,758,EffectAtKPlus10,0.056336645831908255
CD,log_normal,758,LocalComponentAtKPlus10,-0.013714738810404581
CD,log_normal,759,Baseline,0.018236385145764773
CD,log_normal,759,Amplitude,0.09394183577326355
CD,log_normal,759,PeakDistance,1.58264858479727
CD,log_normal,759,PeakEffect,0.11217822091902832
CD,log_normal,759,HalfMaximumLow,1.0870744413423268
CD,log_normal,759,HalfMaximumHigh,2.3041444520284062
CD,log_normal,759,EffectAtKPlus1,0.051589053359799894
CD,log_normal,759,EffectAtKPlus10,0.01823639041276703
CD,log_normal,759,LocalComponentAtKPlus10,5.267002257947073e-09
CD,log_normal,760,Baseline,0.018401860983895638
CD,log_normal,760,Amplitude,0.0878904877852221
CD,log_normal,760,PeakDistance,1.5110839940459118
CD,log_normal,760,PeakEffect,0.10629234876911774
CD,log_normal,760,HalfMaximumLow,1.0086571386784153
CD,log_normal,760,HalfMaximumHigh,2.263777005587367
CD,log_normal,760,EffectAtKPlus1,0.061053508795192744
CD,log_normal,760,EffectAtKPlus10,0.01840188411138356
CD,log_normal,760,LocalComponentAtKPlus10,2.3127487921298373e-08
CD,log_normal,761,Baseline,0.009069115971380716
CD,log_normal,761,Amplitude,0.06595843853022221
CD,log_normal,761,PeakDistance,1.3014865006490763
CD,log_normal,761,PeakEffect,0.07502755450160292
CD,log_normal,761,HalfMaximumLow,0.6676544420056564
CD,log_normal,761,HalfMaximumHigh,2.5370416263289504
CD,log_normal,761,EffectAtKPlus1,0.06827383718900118
CD,log_normal,761,EffectAtKPlus10,0.009171457019435595
CD,log_normal,761,LocalComponentAtKPlus10,0.00010234104805487837
CD,log_normal,762,Baseline,0.005299111807296749
CD,log_normal,762,Amplitude,0.09090877152022472
CD,log_normal,762,PeakDistance,1.5853227797198504
CD,log_normal,762,PeakEffect,0.09620788332752148
CD,log_normal,762,HalfMaximumLow,0.9623010035881319
CD,log_normal,762,HalfMaximumHigh,2.611707050629194
CD,log_normal,762,EffectAtKPlus1,0.05566501634501912
CD,log_normal,762,EffectAtKPlus10,0.005306375055622254
CD,log_normal,762,LocalComponentAtKPlus10,7.263248325504665e-06
CD,log_normal,763,Baseline,0.010482394532045738
CD,log_normal,763,Amplitude,0.09970827834419509
CD,log_normal,763,PeakDistance,1.4332042757594898
CD,log_normal,763,PeakEffect,0.11019067287624082
CD,log_normal,763,HalfMaximumLow,0.9297976749866603
CD,log_normal,763,HalfMaximumHigh,2.2091628655500277
CD,log_normal,763,EffectAtKPlus1,0.07220729852787822
CD,log_normal,763,EffectAtKPlus10,0.010482479823227277
CD,log_normal,763,LocalComponentAtKPlus10,8.529118153931259e-08
CD,log_normal,764,Baseline,0.009874225583221513
CD,log_normal,764,Amplitude,0.09197515325578437
CD,log_normal,764,PeakDistance,1.5113216041018462
CD,log_normal,764,PeakEffect,0.10184937883900588
CD,log_normal,764,HalfMaximumLow,0.9157110862031893
CD,log_normal,764,HalfMaximumHigh,2.4943380346038038
CD,log_normal,764,EffectAtKPlus1,0.06730585727931196
CD,log_normal,764,EffectAtKPlus10,0.009879034663008447
CD,log_normal,764,LocalComponentAtKPlus10,4.80907978693372e-06
CD,log_normal,765,Baseline,0.027731295388606077
CD,log_normal,765,Amplitude,0.07179842269833883
CD,log_normal,765,PeakDistance,1.3662191093333407
CD,log_normal,765,PeakEffect,0.09952971808694491
CD,log_normal,765,HalfMaximumLow,0.7025818378439715
CD,log_normal,765,HalfMaximumHigh,2.6567078084960527
CD,log_normal,765,EffectAtKPlus1,0.08936797808627496
CD,log_normal,765,EffectAtKPlus10,0.027875599739510443
CD,log_normal,765,LocalComponentAtKPlus10,0.00014430435090436594
CD,log_normal,766,Baseline,0.0225335166359192
CD,log_normal,766,Amplitude,0.07383532786317464
CD,log_normal,766,PeakDistance,1.4909703772194391
CD,log_normal,766,PeakEffect,0.09636884449909383
CD,log_normal,766,HalfMaximumLow,0.9247413755696972
CD,log_normal,766,HalfMaximumHigh,2.403907432363321
CD,log_normal,766,EffectAtKPlus1,0.06800864387233159
CD,log_normal,766,EffectAtKPlus10,0.022534745772238796
CD,log_normal,766,LocalComponentAtKPlus10,1.2291363195963967e-06
CD,log_normal,767,Baseline,0.025077238313555756
CD,log_normal,767,Amplitude,0.05647348367649409
CD,log_normal,767,PeakDistance,1.5976295849194309
CD,log_normal,767,PeakEffect,0.08155072199004984
CD,log_normal,767,HalfMaximumLow,1.0522179064769492
CD,log_normal,767,HalfMaximumHigh,2.425752569784602
CD,log_normal,767,EffectAtKPlus1,0.04867999941439863
CD,log_normal,767,EffectAtKPlus10,0.02507732659668756
CD,log_normal,767,LocalComponentAtKPlus10,8.828313180497815e-08
CD,log_normal,768,Baseline,0.014425590477316255
CD,log_normal,768,Amplitude,0.09340187660175042
CD,log_normal,768,PeakDistance,1.4342061791069645
CD,log_normal,768,PeakEffect,0.10782746707906668
CD,log_normal,768,HalfMaximumLow,0.8913938570151332
CD,log_normal,768,HalfMaximumHigh,2.3075628668525554
CD,log_normal,768,EffectAtKPlus1,0.0771270924374361
CD,log_normal,768,EffectAtKPlus10,0.014426483770694318
CD,log_normal,768,LocalComponentAtKPlus10,8.932933780632368e-07
CD,log_normal,769,Baseline,0.07772444702475315
CD,log_normal,769,Amplitude,-0.07504828717716638
CD,log_normal,769,PeakDistance,5.037640540578639
CD,log_normal,769,PeakEffect,0.002676159847586762
CD,log_normal,769,HalfMaximumLow,3.0130301987048584
CD,log_normal,769,HalfMaximumHigh,8.422690959748769
CD,log_normal,769,EffectAtKPlus1,0.07764569803396662
CD,log_normal,769,EffectAtKPlus10,0.05586353292057071
CD,log_normal,769,LocalComponentAtKPlus10,-0.021860914104182436
CD,log_normal,770,Baseline,0.01741893666307513
CD,log_normal,770,Amplitude,0.07877209288923746
CD,log_normal,770,PeakDistance,1.6048002318484884
CD,log_normal,770,PeakEffect,0.0961910295523126
CD,log_normal,770,HalfMaximumLow,0.9285095597641198
CD,log_normal,770,HalfMaximumHigh,2.773675033346148
CD,log_normal,770,EffectAtKPlus1,0.0643462276372927
CD,log_normal,770,EffectAtKPlus10,0.01745288011293338
CD,log_normal,770,LocalComponentAtKPlus10,3.394344985824943e-05
CD,log_normal,771,Baseline,0.018197222516813476
CD,log_normal,771,Amplitude,0.1076080371807686
CD,log_normal,771,PeakDistance,1.4212185844334724
CD,log_normal,771,PeakEffect,0.12580525969758208
CD,log_normal,771,HalfMaximumLow,0.9672162935343145
CD,log_normal,771,HalfMaximumHigh,2.088325308663158
CD,log_normal,771,EffectAtKPlus1,0.0785508129045275
CD,log_normal,771,EffectAtKPlus10,0.018197224488121534
CD,log_normal,771,LocalComponentAtKPlus10,1.9713080577632436e-09
CD,log_normal,772,Baseline,0.08563342522499386
CD,log_normal,772,Amplitude,-0.08808245519099969
CD,log_normal,772,PeakDistance,5.232633216291672
CD,log_normal,772,PeakEffect,-0.0024490299660058362
CD,log_normal,772,HalfMaximumLow,2.966697163837133
CD,log_normal,772,HalfMaximumHigh,9.229270418968207
CD,log_normal,772,EffectAtKPlus1,0.08539096517800716
CD,log_normal,772,EffectAtKPlus10,0.04992660786106644
CD,log_normal,772,LocalComponentAtKPlus10,-0.03570681736392742
CD,log_normal,773,Baseline,0.025646799197556133
CD,log_normal,773,Amplitude,0.06666344248405509
CD,log_normal,773,PeakDistance,1.3846889133131008
CD,log_normal,773,PeakEffect,0.09231024168161123
CD,log_normal,773,HalfMaximumLow,0.7505661767287252
CD,log_normal,773,HalfMaximumHigh,2.554556075266902
CD,log_normal,773,EffectAtKPlus1,0.08045654725274679
CD,log_normal,773,EffectAtKPlus10,0.025695360919893304
CD,log_normal,773,LocalComponentAtKPlus10,4.8561722337171764e-05
CD,log_normal,774,Baseline,0.020539937839275678
CD,log_normal,774,Amplitude,0.08124789692380198
CD,log_normal,774,PeakDistance,1.4913530081620199
CD,log_normal,774,PeakEffect,0.10178783476307765
CD,log_normal,774,HalfMaximumLow,0.976313070264838
CD,log_normal,774,HalfMaximumHigh,2.2780948680227944
CD,log_normal,774,EffectAtKPlus1,0.06438140267702033
CD,log_normal,774,EffectAtKPlus10,0.020540006488029963
CD,log_normal,774,LocalComponentAtKPlus10,6.864875428530537e-08
CD,log_normal,775,Baseline,0.08631904902994335
CD,log_normal,775,Amplitude,-0.09400736553420005
CD,log_normal,775,PeakDistance,5.049632260921972
CD,log_normal,775,PeakEffect,-0.007688316504256706
CD,log_normal,775,HalfMaximumLow,3.089261316778509
CD,log_normal,775,HalfMaximumHigh,8.25400746516781
CD,log_normal,775,EffectAtKPlus1,0.08626846240906741
CD,log_normal,775,EffectAtKPlus10,0.06170848543665969
CD,log_normal,775,LocalComponentAtKPlus10,-0.02461056359328366
CD,log_normal,776,Baseline,0.09193621466476712
CD,log_normal,776,Amplitude,-0.08218813402567127
CD,log_normal,776,PeakDistance,5.081291034278975
CD,log_normal,776,PeakEffect,0.009748080639095852
CD,log_normal,776,HalfMaximumLow,2.724562350773939
CD,log_normal,776,HalfMaximumHigh,9.476574675455531
CD,log_normal,776,EffectAtKPlus1,0.09119996014086222
CD,log_normal,776,EffectAtKPlus10,0.0556613696722089
CD,log_normal,776,LocalComponentAtKPlus10,-0.03627484499255822
CD,log_normal,777,Baseline,0.01666628986088834
CD,log_normal,777,Amplitude,0.08801631210060563
CD,log_normal,777,PeakDistance,1.4329549811185154
CD,log_normal,777,PeakEffect,0.10468260196149398
CD,log_normal,777,HalfMaximumLow,0.938828578065606
CD,log_normal,777,HalfMaximumHigh,2.1871511220324975
CD,log_normal,777,EffectAtKPlus1,0.06996265058618215
CD,log_normal,777,EffectAtKPlus10,0.016666328758190747
CD,log_normal,777,LocalComponentAtKPlus10,3.8897302406804e-08
CD,log_normal,778,Baseline,0.002698617646084705
CD,log_normal,778,Amplitude,0.10320112006278953
CD,log_normal,778,PeakDistance,1.4591672435354972
CD,log_normal,778,PeakEffect,0.10589973770887423
CD,log_normal,778,HalfMaximumLow,0.9360791340458486
CD,log_normal,778,HalfMaximumHigh,2.2745609502098945
CD,log_normal,778,EffectAtKPlus1,0.06515480454505634
CD,log_normal,778,EffectAtKPlus10,0.002698843992479921
CD,log_normal,778,LocalComponentAtKPlus10,2.2634639521576863e-07
CD,log_normal,779,Baseline,0.01583030529629808
CD,log_normal,779,Amplitude,0.08190853569272077
CD,log_normal,779,PeakDistance,1.4888322047733415
CD,log_normal,779,PeakEffect,0.09773884098901886
CD,log_normal,779,HalfMaximumLow,0.8473573608338182
CD,log_normal,779,HalfMaximumHigh,2.6159226749255415
CD,log_normal,779,EffectAtKPlus1,0.07380386466776351
CD,log_normal,779,EffectAtKPlus10,0.01586022095305027
CD,log_normal,779,LocalComponentAtKPlus10,2.991565675218924e-05
CD,log_normal,780,Baseline,0.016450506001337094
CD,log_normal,780,Amplitude,0.07008997057139897
CD,log_normal,780,PeakDistance,1.2990619517801834
CD,log_normal,780,PeakEffect,0.08654047657273606
CD,log_normal,780,HalfMaximumLow,0.7346306414997491
CD,log_normal,780,HalfMaximumHigh,2.2971570463189233
CD,log_normal,780,EffectAtKPlus1,0.0770173852664694
CD,log_normal,780,EffectAtKPlus10,0.016460203139055114
CD,log_normal,780,LocalComponentAtKPlus10,9.697137718020499e-06
CD,log_normal,781,Baseline,0.018861486524352763
CD,log_normal,781,Amplitude,0.0721633421606017
CD,log_normal,781,PeakDistance,1.5323945658598908
