Participant,Story,Story_Version,Word,RT,Word_Condition,WordIndex,SentenceIndex,log_RT,N_Observations,RT_Replaced,StoryNumber,VersionOrder,FreqH,Length,prev_index,lag1_logRT,item_uid,resid_logRT,DistType,MapSentenceIndex,PerturbationID,AnchorDistWordIndex,Distance,AtBoundary,EndDistance,N_K_Spans,DistWordIndex,OriginalWordIndex,DistWord,OriginalWord,ItemID,Condition
P086,Story5,RD,a,436.4000001430977,RD,82,5,6.07855925428682,1,False,5,2,5.448508591452505,1,81.0,6.375024819828096,Story5_RD_w82,-0.04008170771960895,RD,5,RD_Story5_s5_k74,74,8,0,9,1,82,82,a,a,RD_Story5_s5_k74_d8_dw82_ow82,RD
P086,Story5,RD,donkey.,310.9999998569256,K_END,83,5,5.739792911719188,1,False,5,2,17.871521185654235,6,82.0,6.07855925428682,Story5_RD_w83,-0.25611690688832933,RD,5,RD_Story5_s5_k74,74,9,1,9,1,83,83,donkey.,donkey.,RD_Story5_s5_k74_d9_dw83_ow83,RD
P086,Story10,RD,wish.,795.5999999522428,K+1|K_END,33,2,6.679096546919791,1,False,10,2,12.693163829999095,4,32.0,5.5652863979503016,Story10_RD_w33,0.8956719942445712,RD,2,RD_Story10_s2_k32,32,1,1,1,2,33,33,wish.,wish.,RD_Story10_s2_k32_d1_dw33_ow33,RD
P086,Story10,RD,request,495.400000095251,K+1,65,3,6.20536551724753,1,False,10,2,14.086078518379798,7,64.0,5.496348217634214,Story10_RD_w65,0.45048006886452807,RD,3,RD_Story10_s3_k64,64,1,0,5,1,65,65,request,request,RD_Story10_s3_k64_d1_dw65_ow65,RD
P086,Story10,RD,but,291.7000000000698,K+2,66,3,5.675725876873915,1,False,10,2,7.871548214816321,3,65.0,6.20536551724753,Story10_RD_w66,-0.3726793390148897,RD,3,RD_Story10_s3_k64,64,2,0,5,1,66,66,but,but,RD_Story10_s3_k64_d2_dw66_ow66,RD
P086,Story10,RD,honored,287.3000000477768,K+3,67,3,5.660526966151539,1,False,10,2,16.27621674071162,7,66.0,5.675725876873915,Story10_RD_w67,-0.16861744440979987,RD,3,RD_Story10_s3_k64,64,3,0,5,1,67,67,honored,honored,RD_Story10_s3_k64_d3_dw67_ow67,RD
P086,Story10,RD,his,272.3999999524094,RD,68,3,5.607271574100649,1,False,10,2,8.269790471552188,3,67.0,5.660526966151539,Story10_RD_w68,-0.21558077455471736,RD,3,RD_Story10_s3_k64,64,4,0,5,1,68,68,his,his,RD_Story10_s3_k64_d4_dw68_ow68,RD
P086,Story10,RD,promise.,294.2999999523163,K_END,69,3,5.6845996550774025,1,False,10,2,14.250681648604482,7,68.0,5.607271574100649,Story10_RD_w69,-0.11620596735318323,RD,3,RD_Story10_s3_k64,64,5,1,5,1,69,69,promise.,promise.,RD_Story10_s3_k64_d5_dw69_ow69,RD
P086,Story10,RD,the,279.0000001430744,K+1,88,5,5.6312117823341765,1,False,10,2,4.218934101564037,3,87.0,6.462561328347278,Story10_RD_w88,-0.5236676404867247,RD,5,RD_Story10_s5_k87,87,1,0,16,1,88,88,the,the,RD_Story10_s5_k87_d1_dw88_ow88,RD
P086,Story10,RD,sting,472.5999999522464,K+2,89,5,6.158249364651763,1,False,10,2,17.27392856411635,5,88.0,5.6312117823341765,Story10_RD_w89,0.34753294828345815,RD,5,RD_Story10_s5_k87,87,2,0,16,1,89,89,sting,sting,RD_Story10_s5_k87_d2_dw89_ow89,RD
P086,Story10,RD,will,303.7000000476837,K+3,90,5,5.716040372208712,1,False,10,2,8.470089122038019,4,89.0,6.158249364651763,Story10_RD_w90,-0.3128596466091329,RD,5,RD_Story10_s5_k87,87,3,0,16,1,90,90,will,will,RD_Story10_s5_k87_d3_dw90_ow90,RD
P086,Story10,RD,remain,369.5999999046326,RD,91,5,5.912421339509501,1,False,10,2,13.852617227929352,6,90.0,5.716040372208712,Story10_RD_w91,0.06658748948845084,RD,5,RD_Story10_s5_k87,87,4,0,16,1,91,91,remain,remain,RD_Story10_s5_k87_d4_dw91_ow91,RD
P086,Story10,RD,in,348.3000001907349,RD,92,5,5.853064177919572,1,False,10,2,5.748553568441418,2,91.0,5.912421339509501,Story10_RD_w92,-0.07406768259590191,RD,5,RD_Story10_s5_k87,87,5,0,16,1,92,92,in,in,RD_Story10_s5_k87_d5_dw92_ow92,RD
P086,Story10,RD,the,316.3999999999069,RD,93,5,5.757007235893204,1,False,10,2,4.218934101564037,3,92.0,5.853064177919572,Story10_RD_w93,-0.145551881081059,RD,5,RD_Story10_s5_k87,87,6,0,16,1,93,93,the,the,RD_Story10_s5_k87_d6_dw93_ow93,RD
P086,Story10,RD,wound,531.7999999523163,RD,94,5,6.276267478719254,1,False,10,2,15.810553168362809,5,93.0,5.757007235893204,Story10_RD_w94,0.4134741210660611,RD,5,RD_Story10_s5_k87,87,7,0,16,1,94,94,wound,wound,RD_Story10_s5_k87_d7_dw94_ow94,RD
P086,Story10,RD,you,366.5999999999767,RD,95,5,5.904271335405541,1,False,10,2,6.710283551513701,3,94.0,6.276267478719254,Story10_RD_w95,-0.17348595307477233,RD,5,RD_Story10_s5_k87,87,8,0,16,1,95,95,you,you,RD_Story10_s5_k87_d8_dw95_ow95,RD
P086,Story10,RD,"inflict,",459.4000000477536,RD,96,5,6.129921290358945,1,False,10,2,18.800637699497724,7,95.0,5.904271335405541,Story10_RD_w96,0.20616337757516945,RD,5,RD_Story10_s5_k87,87,9,0,16,1,96,96,"inflict,","inflict,",RD_Story10_s5_k87_d9_dw96_ow96,RD
P086,Story10,RD,and,323.8000000000466,RD,97,5,5.780126041243679,1,False,10,2,5.282087830355572,3,96.0,6.129921290358945,Story10_RD_w97,-0.2370466899821002,RD,5,RD_Story10_s5_k87,87,10,0,16,1,97,97,and,and,RD_Story10_s5_k87_d10_dw97_ow97,RD
P086,Story11,RD,for,214.2999999523145,K+1,44,3,5.367376902257013,1,False,11,2,6.6152870375779536,3,43.0,5.462559810144399,Story11_RD_w44,-0.3735207837452821,RD,3,RD_Story11_s3_k43,43,1,0,2,2,44,44,for,for,RD_Story11_s3_k43_d1_dw44_ow44,RD
P086,Story11,RD,days.,685.299999904586,K+2|K_END,45,3,6.529856698452548,1,False,11,2,11.262683585057927,4,44.0,5.367376902257013,Story11_RD_w45,0.8283629381497644,RD,3,RD_Story11_s3_k43,43,2,1,2,2,45,45,days.,days.,RD_Story11_s3_k43_d2_dw45_ow45,RD
P086,Story11,RD,cook,238.5999999522428,K+1,54,4,5.47478850946366,1,False,11,2,14.44936564302822,4,53.0,5.631211781821365,Story11_RD_w54,-0.3359279066923504,RD,4,RD_Story11_s4_k53,53,1,0,14,1,54,54,cook,cook,RD_Story11_s4_k53_d1_dw54_ow54,RD
P086,Story11,RD,noticed,330.2000000000717,K+2,55,4,5.799698531486245,1,False,11,2,14.515404404591045,7,54.0,5.47478850946366,Story11_RD_w55,0.053738394986556415,RD,4,RD_Story11_s4_k53,53,2,0,14,1,55,55,noticed,noticed,RD_Story11_s4_k53_d2_dw55_ow55,RD
P086,Story11,RD,him,279.7000000476855,K+3,56,4,5.633717600378402,1,False,11,2,9.598413219013558,3,55.0,5.799698531486245,Story11_RD_w56,-0.24674914713964302,RD,4,RD_Story11_s4_k53,53,3,0,14,1,56,56,him,him,RD_Story11_s4_k53_d3_dw56_ow56,RD
P086,Story11,RD,and,312.3000000000466,RD,57,4,5.743964264289182,1,False,11,2,5.282087830355572,3,56.0,5.633717600378402,Story11_RD_w57,-0.06778951341029771,RD,4,RD_Story11_s4_k53,53,4,0,14,1,57,57,and,and,RD_Story11_s4_k53_d4_dw57_ow57,RD
P086,Story11,RD,quickly,377.1999999999534,RD,58,4,5.932775550759178,1,False,11,2,13.287712379549449,7,57.0,5.743964264289182,Story11_RD_w58,0.0753817369462908,RD,4,RD_Story11_s4_k53,53,5,0,14,1,58,58,quickly,quickly,RD_Story11_s4_k53_d5_dw58_ow58,RD
P086,Story11,RD,threw,249.5000000001164,RD,59,4,5.51945891519204,1,False,11,2,15.083571662769224,5,58.0,5.932775550759178,Story11_RD_w59,-0.41609920425537794,RD,4,RD_Story11_s4_k53,53,6,0,14,1,59,59,threw,threw,RD_Story11_s4_k53_d6_dw59_ow59,RD
P086,Story11,RD,him,270.4000000000233,RD,60,4,5.599902344168895,1,False,11,2,9.598413219013558,3,59.0,5.51945891519204,Story11_RD_w60,-0.16455049640294295,RD,4,RD_Story11_s4_k53,53,7,0,14,1,60,60,him,him,RD_Story11_s4_k53_d7_dw60_ow60,RD
P086,Story11,RD,out,242.7000000476837,RD,61,4,5.491826112929028,1,False,11,2,8.702749878828293,3,60.0,5.599902344168895,Story11_RD_w61,-0.30592878752701047,RD,4,RD_Story11_s4_k53,53,8,0,14,1,61,61,out,out,RD_Story11_s4_k53_d8_dw61_ow61,RD
P086,Story11,RD,of,409.6999998092651,RD,62,4,6.015425184087277,1,False,11,2,5.316168825598678,2,61.0,5.491826112929028,Story11_RD_w62,0.2624118016220276,RD,4,RD_Story11_s4_k53,53,9,0,14,1,62,62,of,of,RD_Story11_s4_k53_d9_dw62_ow62,RD
P086,Story11,RD,the,290.0999999046326,RD,63,4,5.670225690798619,1,False,11,2,4.218934101564037,3,62.0,6.015425184087277,Story11_RD_w63,-0.2995478154554885,RD,4,RD_Story11_s4_k53,53,10,0,14,1,63,63,the,the,RD_Story11_s4_k53_d10_dw63_ow63,RD
P086,Story11,RD,dog,270.8000000000466,K+1,69,5,5.601380541038292,1,False,11,2,12.954288645824258,3,68.0,6.150815965435855,Story11_RD_w69,-0.42444219093363067,RD,5,RD_Story11_s5_k68,68,1,0,11,1,69,69,dog,dog,RD_Story11_s5_k68_d1_dw69_ow69,RD
P086,Story11,RD,landed,436.6000000953209,K+2,70,5,6.079017444334169,1,False,11,2,15.810553168362809,6,69.0,5.601380541038292,Story11_RD_w70,0.28065059829983596,RD,5,RD_Story11_s5_k68,68,2,0,11,1,70,70,landed,landed,RD_Story11_s5_k68_d2_dw70_ow70,RD
P086,Story11,RD,on,379.6000001430511,K+3,71,5,5.939118067112619,1,False,11,2,6.942528932361784,2,70.0,6.079017444334169,Story11_RD_w71,-0.0569814335185157,RD,5,RD_Story11_s5_k68,68,3,0,11,1,71,71,on,on,RD_Story11_s5_k68_d3_dw71_ow71,RD
P086,Story11,RD,the,264.8000000000466,RD,72,5,5.578974824063029,1,False,11,2,4.218934101564037,3,71.0,5.939118067112619,Story11_RD_w72,-0.3592089773338687,RD,5,RD_Story11_s5_k68,68,4,0,11,1,72,72,the,the,RD_Story11_s5_k68_d4_dw72_ow72,RD
P086,Story11,RD,"ground,",372.0000001429544,RD,73,5,5.918893854657433,1,False,11,2,12.79201721692538,6,72.0,5.578974824063029,Story11_RD_w73,0.12980255216902847,RD,5,RD_Story11_s5_k68,68,5,0,11,1,73,73,"ground,","ground,",RD_Story11_s5_k68_d5_dw73_ow73,RD
P086,Story11,RD,limped,489.1999998569954,RD,74,5,6.192771403520694,1,False,11,2,21.260728233442613,6,73.0,5.918893854657433,Story11_RD_w74,0.2629600440107174,RD,5,RD_Story11_s5_k68,68,6,0,11,1,74,74,limped,limped,RD_Story11_s5_k68_d6_dw74_ow74,RD
P086,Story11,RD,"away,",481.1999999999534,RD,75,5,6.1762829841004265,1,False,11,2,11.227664995879511,4,74.0,6.192771403520694,Story11_RD_w75,0.1330914933704559,RD,5,RD_Story11_s5_k68,68,7,0,11,1,75,75,"away,","away,",RD_Story11_s5_k68_d7_dw75_ow75,RD
P086,Story11,RD,and,354.6000000000931,RD,76,5,5.87099039364037,1,False,11,2,5.282087830355572,3,75.0,6.1762829841004265,Story11_RD_w76,-0.16537520294369656,RD,5,RD_Story11_s5_k68,68,8,0,11,1,76,76,and,and,RD_Story11_s5_k68_d8_dw76_ow76,RD
P086,Story11,RD,howled,405.5999999523629,RD,77,5,6.005367452159525,1,False,11,2,21.658948114661182,6,76.0,5.87099039364037,Story11_RD_w77,0.09538722053333881,RD,5,RD_Story11_s5_k68,68,9,0,11,1,77,77,howled,howled,RD_Story11_s5_k68_d9_dw77_ow77,RD
P086,Story11,RD,in,350.0,RD,78,5,5.857933154483459,1,False,11,2,5.748553568441418,2,77.0,6.005367452159525,Story11_RD_w78,-0.10767664076009797,RD,5,RD_Story11_s5_k68,68,10,0,11,1,78,78,in,in,RD_Story11_s5_k68_d10_dw78_ow78,RD
P086,Story11,RD,ended,347.2000000476837,K+1,112,8,5.849900982923533,1,False,11,2,13.553056946070445,5,111.0,5.818003618887944,Story11_RD_w112,-0.03814372496480267,RD,8,RD_Story11_s8_k111,111,1,0,3,1,112,112,ended,ended,RD_Story11_s8_k111_d1_dw112_ow112,RD
P086,Story11,RD,up,316.4999999998836,K+2,113,8,5.757323241583863,1,False,11,2,8.673002535434241,2,112.0,5.849900982923533,Story11_RD_w113,-0.14392637242013517,RD,8,RD_Story11_s8_k111,111,2,0,3,1,113,113,up,up,RD_Story11_s8_k111_d2_dw113_ow113,RD
P086,Story11,RD,"outside.""",342.1000000954373,K+3|K_END,114,8,5.835103092262534,1,False,11,2,12.455835138357777,7,113.0,5.757323241583863,Story11_RD_w114,-0.027821085776711385,RD,8,RD_Story11_s8_k111,111,3,1,3,1,114,114,"outside.""","outside.""",RD_Story11_s8_k111_d3_dw114_ow114,RD
P086,Story18,RD,"lives,",244.9000000953674,K+1,27,3,5.500849964347536,1,False,18,2,12.823044112546006,5,26.0,5.5432224094569476,Story18_RD_w27,-0.2734405139174374,RD,3,RD_Story18_s3_k26,26,1,0,12,1,27,27,"lives,","lives,",RD_Story18_s3_k26_d1_dw27_ow27,RD
P086,Story18,RD,the,214.2999999523163,K+2,28,3,5.367376902257022,1,False,18,2,4.218934101564037,3,27.0,5.500849964347536,Story18_RD_w28,-0.389372184219698,RD,3,RD_Story18_s3_k26,26,2,0,12,1,28,28,the,the,RD_Story18_s3_k26_d2_dw28_ow28,RD
P086,Story18,RD,mice,224.3000000000466,K+3,29,3,5.41298444152637,1,False,18,2,16.310982158872296,4,28.0,5.367376902257022,Story18_RD_w29,-0.28850931877641717,RD,3,RD_Story18_s3_k26,26,3,0,12,1,29,29,mice,mice,RD_Story18_s3_k26_d3_dw29_ow29,RD
P086,Story18,RD,hid,336.2000000478001,RD,30,3,5.817706221116692,1,False,18,2,17.30629807994948,3,29.0,5.41298444152637,Story18_RD_w30,0.09733180115983053,RD,3,RD_Story18_s3_k26,26,4,0,12,1,30,30,hid,hid,RD_Story18_s3_k26_d4_dw30_ow30,RD
P086,Story18,RD,in,331.7000000475673,RD,31,3,5.804230946096411,1,False,18,2,5.748553568441418,2,30.0,5.817706221116692,Story18_RD_w31,-0.08369064473297261,RD,3,RD_Story18_s3_k26,26,5,0,12,1,31,31,in,in,RD_Story18_s3_k26_d5_dw31_ow31,RD
P086,Story18,RD,their,254.000000142958,RD,32,3,5.537334267581363,1,False,18,2,8.868173488035664,5,31.0,5.804230946096411,Story18_RD_w32,-0.3450088139603249,RD,3,RD_Story18_s3_k26,26,6,0,12,1,32,32,their,their,RD_Story18_s3_k26_d6_dw32_ow32,RD
P086,Story18,RD,holes,324.9000000953693,RD,33,3,5.783517442968589,1,False,18,2,15.446141742153932,5,32.0,5.537334267581363,Story18_RD_w33,0.011664544203163096,RD,3,RD_Story18_s3_k26,26,7,0,12,1,33,33,holes,holes,RD_Story18_s3_k26_d7_dw33_ow33,RD
P086,Story18,RD,and,366.2000000476837,RD,34,3,5.903179632370622,1,False,18,2,5.282087830355572,3,33.0,5.783517442968589,Story18_RD_w34,0.029411549810800075,RD,3,RD_Story18_s3_k26,26,8,0,12,1,34,34,and,and,RD_Story18_s3_k26_d8_dw34_ow34,RD
P086,Story18,RD,refused,341.2000001431443,RD,35,3,5.832468816037056,1,False,18,2,14.814704811633275,7,34.0,5.903179632370622,Story18_RD_w35,-0.09083715231437672,RD,3,RD_Story18_s3_k26,26,9,0,12,1,35,35,refused,refused,RD_Story18_s3_k26_d9_dw35_ow35,RD
P086,Story18,RD,to,290.2000000476837,RD,36,3,5.6705703406144,1,False,18,2,5.216250016992825,2,35.0,5.832468816037056,Story18_RD_w36,-0.2234626856216657,RD,3,RD_Story18_s3_k26,26,10,0,12,1,36,36,to,to,RD_Story18_s3_k26_d10_dw36_ow36,RD
P086,Story18,RD,cat,272.7999999523163,K+1,45,4,5.608738925794513,1,False,18,2,14.017482472311452,3,44.0,5.832175689564126,Story18_RD_w45,-0.2851727516194149,RD,4,RD_Story18_s4_k44,44,1,0,9,1,45,45,cat,cat,RD_Story18_s4_k44_d1_dw45_ow45,RD
P086,Story18,RD,decided,633.7999999523163,K+2,46,4,6.451733447181586,1,False,18,2,12.989054063984934,7,45.0,5.608738925794513,Story18_RD_w46,0.6503203688704913,RD,4,RD_Story18_s4_k44,44,2,0,9,1,46,46,decided,decided,RD_Story18_s4_k44_d2_dw46_ow46,RD
P086,Story18,RD,to,304.8999999999069,K+3,47,4,5.719983853993904,1,False,18,2,5.216250016992825,2,46.0,6.451733447181586,Story18_RD_w47,-0.43041303058136027,RD,4,RD_Story18_s4_k44,44,3,0,9,1,47,47,to,to,RD_Story18_s4_k44_d3_dw47_ow47,RD
P086,Story18,RD,lure,350.0,RD,48,4,5.857933154483459,1,False,18,2,17.705060039515494,4,47.0,5.719983853993904,Story18_RD_w48,0.010466777502370128,RD,4,RD_Story18_s4_k44,44,4,0,9,1,48,48,lure,lure,RD_Story18_s4_k44_d4_dw48_ow48,RD
P086,Story18,RD,them,316.7000000001863,RD,49,4,5.757954953545182,1,False,18,2,9.333516069162574,4,48.0,5.857933154483459,Story18_RD_w49,-0.14661982774333993,RD,4,RD_Story18_s4_k44,44,5,0,9,1,49,49,them,them,RD_Story18_s4_k44_d5_dw49_ow49,RD
P086,Story18,RD,out,346.8999999999069,RD,50,4,5.849036553975435,1,False,18,2,8.702749878828293,3,49.0,5.757954953545182,Story18_RD_w50,-0.014149140881690059,RD,4,RD_Story18_s4_k44,44,6,0,9,1,50,50,out,out,RD_Story18_s4_k44_d6_dw50_ow50,RD
P086,Story18,RD,with,341.8000000953907,RD,51,4,5.834225770960574,1,False,18,2,7.142034924353815,4,50.0,5.849036553975435,Story18_RD_w51,-0.0666659857894345,RD,4,RD_Story18_s4_k44,44,7,0,9,1,51,51,with,with,RD_Story18_s4_k44_d7_dw51_ow51,RD
P086,Story18,RD,a,358.5,RD,52,4,5.881928660039675,1,False,18,2,5.448508591452505,1,51.0,5.834225770960574,Story18_RD_w52,-0.012831712342882717,RD,4,RD_Story18_s4_k44,44,8,0,9,1,52,52,a,a,RD_Story18_s4_k44_d8_dw52_ow52,RD
P086,Story18,RD,trick.,308.6000001430511,K_END,53,4,5.7320459403926085,1,False,18,2,15.015091924886457,5,52.0,5.881928660039675,Story18_RD_w53,-0.18246252688056597,RD,4,RD_Story18_s4_k44,44,9,1,9,1,53,53,trick.,trick.,RD_Story18_s4_k44_d9_dw53_ow53,RD
P086,Story18,RD,"peg,",360.3999999524094,K+1,58,5,5.8872145256021335,1,False,18,2,18.303961731194523,3,57.0,5.62365643017658,Story18_RD_w58,0.07962588229371281,RD,5,RD_Story18_s5_k57,57,1,0,10,1,58,58,"peg,","peg,",RD_Story18_s5_k57_d1_dw58_ow58,RD
P086,Story18,RD,hung,323.3000001907349,K+2,59,5,5.77858068532135,1,False,18,2,15.913646661326911,4,58.0,5.8872145256021335,Story18_RD_w59,-0.13811603043575538,RD,5,RD_Story18_s5_k57,57,2,0,10,1,59,59,hung,hung,RD_Story18_s5_k57_d2_dw59_ow59,RD
P086,Story18,RD,herself,409.0999999046326,K+3,60,5,6.013959624702237,1,False,18,2,14.017482472311452,7,59.0,5.77858068532135,Story18_RD_w60,0.14223526654468266,RD,5,RD_Story18_s5_k57,57,3,0,10,1,60,60,herself,herself,RD_Story18_s5_k57_d3_dw60_ow60,RD
P086,Story18,RD,from,356.699999952456,RD,61,5,5.876895092231557,1,False,18,2,7.871548214816321,4,60.0,6.013959624702237,Story18_RD_w61,-0.0922717001240354,RD,5,RD_Story18_s5_k57,57,4,0,10,1,61,61,from,from,RD_Story18_s5_k57_d4_dw61_ow61,RD
P086,Story18,RD,"it,",333.5,RD,62,5,5.809642865355678,1,False,18,2,6.81035885291489,2,61.0,5.876895092231557,Story18_RD_w62,-0.10278179993753156,RD,5,RD_Story18_s5_k57,57,5,0,10,1,62,62,"it,","it,",RD_Story18_s5_k57_d5_dw62_ow62,RD
P086,Story18,RD,and,396.9999999523789,RD,63,5,5.983936280567238,1,False,18,2,5.282087830355572,3,62.0,5.809642865355678,Story18_RD_w63,0.09935276669250737,RD,5,RD_Story18_s5_k57,57,6,0,10,1,63,63,and,and,RD_Story18_s5_k57_d6_dw63_ow63,RD
P086,Story18,RD,pretended,585.200000095414,RD,64,5,6.371953669309014,1,False,18,2,18.036265947990866,9,63.0,5.983936280567238,Story18_RD_w64,0.4152159742336403,RD,5,RD_Story18_s5_k57,57,7,0,10,1,64,64,pretended,pretended,RD_Story18_s5_k57_d7_dw64_ow64,RD
P086,Story18,RD,to,340.5,RD,65,5,5.830415125589567,1,False,18,2,5.216250016992825,2,64.0,6.371953669309014,Story18_RD_w65,-0.2869544381211817,RD,5,RD_Story18_s5_k57,57,8,0,10,1,65,65,to,to,RD_Story18_s5_k57_d8_dw65_ow65,RD
P086,Story18,RD,be,313.1000000475869,RD,66,5,5.746522628484346,1,False,18,2,7.340513795287394,2,65.0,5.830415125589567,Story18_RD_w66,-0.14666020870414087,RD,5,RD_Story18_s5_k57,57,9,0,10,1,66,66,be,be,RD_Story18_s5_k57_d9_dw66_ow66,RD
P086,Story18,RD,dead.,324.699999952456,K_END,67,5,5.782901678962376,1,False,18,2,12.655444164049937,4,66.0,5.746522628484346,Story18_RD_w67,-0.07555124929548906,RD,5,RD_Story18_s5_k57,57,10,1,10,1,67,67,dead.,dead.,RD_Story18_s5_k57_d10_dw67_ow67,RD
P086,Story18,RD,still,346.0999999046326,K+1,91,6,5.8467277503657495,1,False,18,2,10.231128851183081,5,90.0,5.815919974592635,Story18_RD_w91,-0.04045436814788772,RD,6,RD_Story18_s6_k90,90,1,0,5,1,91,91,still,still,RD_Story18_s6_k90_d1_dw91_ow91,RD
P086,Story18,RD,wouldn’t,330.6999998092651,K+2,92,6,5.801211619410986,1,False,18,2,12.693163829999095,8,91.0,5.8467277503657495,Story18_RD_w92,-0.0987243362618111,RD,6,RD_Story18_s6_k90,90,2,0,5,1,92,92,wouldn’t,wouldn’t,RD_Story18_s6_k90_d2_dw92_ow92,RD
P086,Story18,RD,come,300.5,K+3,93,6,5.705447753975262,1,False,18,2,10.69555437742409,4,92.0,5.801211619410986,Story18_RD_w93,-0.17564538335884006,RD,6,RD_Story18_s6_k90,90,3,0,5,1,93,93,come,come,RD_Story18_s6_k90_d3_dw93_ow93,RD
P086,Story18,RD,near,349.8000000000393,RD,94,6,5.857361562584614,1,False,18,2,12.324238255574564,4,93.0,5.705447753975262,Story18_RD_w94,0.015912856399766362,RD,6,RD_Story18_s6_k90,90,4,0,5,1,94,94,near,near,RD_Story18_s6_k90_d4_dw94_ow94,RD
P086,Story18,RD,you.”,607.0000001430744,K_END,95,6,6.408528791295206,1,False,18,2,6.710283551513701,3,94.0,5.857361562584614,Story18_RD_w95,0.5041906382544692,RD,6,RD_Story18_s6_k90,90,5,1,5,1,95,95,you.”,you.”,RD_Story18_s6_k90_d5_dw95_ow95,RD
P086,Story19,RD,miller,274.0999999046326,K+1|K+3,87,3,5.613493002960811,1,False,19,2,14.949715916034434,6,86.0,6.395428528930695,Story19_RD_w87,-0.5135947091535726,RD,3,RD_Story19_s3_k86,86,1,0,7,2,87,87,miller,miller,RD_Story19_s3_k86_d1_dw87_ow87,RD
P086,Story19,RD,"replied,",277.5,K+2,88,3,5.625820933186489,1,False,19,2,15.676067836175788,7,87.0,5.613493002960811,Story19_RD_w88,-0.17756024325890607,RD,3,RD_Story19_s3_k86,86,2,0,7,2,88,88,"replied,","replied,",RD_Story19_s3_k86_d2_dw88_ow88,RD
P086,Story19,RD,“Stop,377.3000000952743,K+3,89,3,5.9330406272227805,1,False,19,2,11.560881162516957,4,88.0,5.625820933186489,Story19_RD_w89,0.12455592055937448,RD,3,RD_Story19_s3_k86,86,3,0,7,2,89,89,“Stop,“Stop,RD_Story19_s3_k86_d3_dw89_ow89,RD
P086,Story19,RD,complaining,496.3000000952743,RD,90,3,6.207180582785364,1,False,19,2,16.20910254485308,11,89.0,5.9330406272227805,Story19_RD_w90,0.2715127266897568,RD,3,RD_Story19_s3_k86,86,4,0,7,2,90,90,complaining,complaining,RD_Story19_s3_k86_d4_dw90_ow90,RD
P086,Story19,RD,about,283.4000000000233,RD,91,3,5.646859327256662,1,False,19,2,8.63809692048604,5,90.0,6.207180582785364,Story19_RD_w91,-0.40229729147515236,RD,3,RD_Story19_s3_k86,86,5,0,7,2,91,91,about,about,RD_Story19_s3_k86_d5_dw91_ow91,RD
P086,Story19,RD,the,405.7999999521999,RD,92,3,6.005860427273922,1,False,19,2,4.218934101564037,3,91.0,5.646859327256662,Story19_RD_w92,0.18866622291625657,RD,3,RD_Story19_s3_k86,86,6,0,7,2,92,92,the,the,RD_Story19_s3_k86_d6_dw92_ow92,RD
P086,Story19,RD,past.,328.0,K_END,93,3,5.793013608384143,1,False,19,2,12.09236478122723,4,92.0,6.005860427273922,Story19_RD_w93,-0.172800269243643,RD,3,RD_Story19_s3_k86,86,7,1,7,2,93,93,past.,past.,RD_Story19_s3_k86_d7_dw93_ow93,RD
P086,Story19,RD,mortals,377.500000142958,K+1,99,4,5.933570569067776,1,False,19,2,19.299300353824663,7,98.0,5.926392550618778,Story19_RD_w99,0.0006548910928323437,RD,4,RD_Story19_s4_k98,98,1,0,9,1,99,99,mortals,mortals,RD_Story19_s4_k98_d1_dw99_ow99,RD
P086,Story19,RD,to,329.9000000477536,K+2,100,4,5.798789578379287,1,False,19,2,5.216250016992825,2,99.0,5.933570569067776,Story19_RD_w100,-0.1370976636286514,RD,4,RD_Story19_s4_k98,98,2,0,9,1,100,100,to,to,RD_Story19_s4_k98_d2_dw100_ow100,RD
P086,Story19,RD,experience,277.4000000476371,K+3,101,4,5.625460508052458,1,False,19,2,12.392409758216143,10,100.0,5.798789578379287,Story19_RD_w101,-0.25462995005096545,RD,4,RD_Story19_s4_k98,98,3,0,9,1,101,101,experience,experience,RD_Story19_s4_k98_d3_dw101_ow101,RD
P086,Story19,RD,the,413.7999999521999,RD,102,4,6.0253827651959275,1,False,19,2,4.218934101564037,3,101.0,5.625460508052458,Story19_RD_w102,0.21704726772897054,RD,4,RD_Story19_s4_k98,98,4,0,9,1,102,102,the,the,RD_Story19_s4_k98_d4_dw102_ow102,RD
P086,Story19,RD,ups,266.8000000000466,RD,103,4,5.586499314041643,1,False,19,2,15.247872115017659,3,102.0,6.0253827651959275,Story19_RD_w103,-0.38739644267592244,RD,4,RD_Story19_s4_k98,98,5,0,9,1,103,103,ups,ups,RD_Story19_s4_k98_d5_dw103_ow103,RD
P086,Story19,RD,and,368.7000000476837,RD,104,4,5.909983305369428,1,False,19,2,5.282087830355572,3,103.0,5.586499314041643,Story19_RD_w104,0.1177770061801997,RD,4,RD_Story19_s4_k98,98,6,0,9,1,104,104,and,and,RD_Story19_s4_k98_d6_dw104_ow104,RD
P086,Story19,RD,downs,305.7999999523163,RD,105,4,5.72293129333903,1,False,19,2,16.842409437412936,5,104.0,5.909983305369428,Story19_RD_w105,-0.20319126710103497,RD,4,RD_Story19_s4_k98,98,7,0,9,1,105,105,downs,downs,RD_Story19_s4_k98_d7_dw105_ow105,RD
