Participant,Story,Story_Version,Word,RT,Word_Condition,WordIndex,SentenceIndex,log_RT,N_Observations,RT_Replaced,StoryNumber,VersionOrder,FreqH,Length,prev_index,lag1_logRT,item_uid,resid_logRT,PositionInSentence,SentenceLength,RelativePosition,RelativeBin,DistType,MapSentenceIndex,Position,DistWordIndex,OriginalWordIndex,DistWord,OriginalWord,Offset,ItemID,Condition
P041,Story21,RD,hurts,290.9000000003725,K-3,59,4,5.672979565502436,1,False,21,2,15.609640474436812,5,58.0,5.700443573390686,Story21_RD_w59,0.10135955236553862,1,17,0.0625,0.05,RD,4,K-3,59,59,hurts,hurts,-3,RD_Story21_s4_d59_o59_K-3,RD
P041,Story21,RD,even,263.5999999996293,K-2,60,4,5.574432802626946,1,False,21,2,9.99935381735579,4,59.0,5.672979565502436,Story21_RD_w60,0.01418268835241232,2,17,0.125,0.15,RD,4,K-2,60,60,even,even,-2,RD_Story21_s4_d60_o60_K-2,RD
P041,Story21,RD,"more,”",275.1000000014883,K-1,61,4,5.617134667935939,1,False,21,2,8.770436686339869,4,60.0,5.574432802626946,Story21_RD_w61,0.09768219440149029,3,17,0.1875,0.15,RD,4,K-1,61,61,"more,”","more,”",-1,RD_Story21_s4_d61_o61_K-1,RD
P041,Story21,RD,she,258.6999999992568,K,62,4,5.55566908918911,1,False,21,2,9.101845834238116,3,61.0,5.617134667935939,Story21_RD_w62,0.01853835500992762,4,17,0.25,0.25,RD,4,K,62,62,she,he,0,RD_Story21_s4_d62_o62_K,RD
P041,Story21,RD,"said,",263.0,K+1,63,4,5.572154032177765,1,False,21,2,9.937215132465315,4,62.0,5.55566908918911,Story21_RD_w63,0.06046959908878424,5,17,0.3125,0.35,RD,4,K+1,63,63,"said,","said,",1,RD_Story21_s4_d63_o63_K+1,RD
P041,Story21,RD,“to,257.2999999984768,K+2,64,4,5.550242719281778,1,False,21,2,5.216250016992825,2,63.0,5.572154032177765,Story21_RD_w64,0.03173364008522661,6,17,0.375,0.35,RD,4,K+2,64,64,“to,“to,2,RD_Story21_s4_d64_o64_K+2,RD
P041,Story21,RD,be,260.0,K+3,65,4,5.560681631015528,1,False,21,2,7.340513795287394,2,64.0,5.550242719281778,Story21_RD_w65,0.05124367547225628,7,17,0.4375,0.45,RD,4,K+3,65,65,be,be,3,RD_Story21_s4_d65_o65_K+3,RD
P041,Story21,RD,feathers.”,247.1999999992549,K_END,74,4,5.510197725580522,1,False,21,2,17.30629807994948,8,73.0,5.365508616083026,Story21_RD_w74,0.07723834076683289,16,17,1.0,0.95,RD,4,K_END,74,74,feathers.”,feathers.”,4,RD_Story21_s4_d74_o74_K_END,RD
P042,Story3,RD,sun,188.8000000715256,K-3,20,2,5.2406882540902435,1,False,3,2,13.387763393359778,3,19.0,5.258536496658299,Story3_RD_w20,0.015328472833799012,7,27,0.2692307692307692,0.25,RD,2,K-3,20,20,sun,sun,-3,RD_Story3_s2_d20_o20_K-3,RD
P042,Story3,RD,blazing,157.1000000238419,K-2,21,2,5.0568825454133375,1,False,3,2,18.33702001977382,7,20.0,5.2406882540902435,Story3_RD_w21,-0.1610881936575863,8,27,0.3076923076923077,0.35,RD,2,K-2,21,21,blazing,blazing,-2,RD_Story3_s2_d21_o21_K-2,RD
P042,Story3,RD,"down,",157.1000000238419,K-1,22,2,5.0568825454133375,1,False,3,2,10.363612493908708,4,21.0,5.0568825454133375,Story3_RD_w22,-0.08499397148560472,9,27,0.34615384615384615,0.35,RD,2,K-1,22,22,"down,","down,",-1,RD_Story3_s2_d22_o22_K-1,RD
P042,Story3,RD,a,285.5,K,23,2,5.654242029096065,1,False,3,2,5.448508591452505,1,22.0,5.0568825454133375,Story3_RD_w23,0.5123655121971229,10,27,0.38461538461538464,0.35,RD,2,K,23,23,a,the,0,RD_Story3_s2_d23_o23_K,RD
P042,Story3,RD,traveler,366.6000000238419,K+1,24,2,5.904271335470639,1,False,3,2,18.036265947990866,8,23.0,5.654242029096065,Story3_RD_w24,0.5150923512267038,11,27,0.4230769230769231,0.45,RD,2,K+1,24,24,traveler,traveler,1,RD_Story3_s2_d24_o24_K+1,RD
P042,Story3,RD,decided,174.1000000238419,K+2,25,2,5.159629846911087,1,False,3,2,12.989054063984934,7,24.0,5.904271335470639,Story3_RD_w25,-0.3330594457216751,12,27,0.46153846153846156,0.45,RD,2,K+2,25,25,decided,decided,2,RD_Story3_s2_d25_o25_K+2,RD
P042,Story3,RD,to,157.7000000476837,K+3,26,2,5.060694494271362,1,False,3,2,5.216250016992825,2,25.0,5.159629846911087,Story3_RD_w26,-0.12371865570617846,13,27,0.5,0.45,RD,2,K+3,26,26,to,to,3,RD_Story3_s2_d26_o26_K+3,RD
P042,Story3,RD,shadow.,238.6000000238419,K_END,39,2,5.47478850976374,1,False,3,2,15.150208855799514,6,38.0,4.953006181427994,Story3_RD_w39,0.3759160495745526,26,27,1.0,0.95,RD,2,K_END,39,39,shadow.,shadow.,4,RD_Story3_s2_d39_o39_K_END,RD
P042,Story3,RD,the,781.6000000238419,K-3,59,3,6.661343100759076,1,False,3,2,4.218934101564037,3,58.0,5.810242385900222,Story3_RD_w59,1.2075811071243363,19,23,0.8636363636363636,0.85,RD,3,K-3,59,59,the,the,-3,RD_Story3_s3_d59_o59_K-3,RD
P042,Story3,RD,right,318.7000000476837,K-2,60,3,5.76425022157291,1,False,3,2,10.098678555159433,5,59.0,6.661343100759076,Story3_RD_w60,-0.041861257577779476,20,23,0.9090909090909091,0.95,RD,3,K-2,60,60,right,right,-2,RD_Story3_s3_d60_o60_K-2,RD
P042,Story3,RD,to,461.6000000238419,K-1,61,3,6.13469871524554,1,False,3,2,5.216250016992825,2,60.0,5.76425022157291,Story3_RD_w61,0.6999771420399874,21,23,0.9545454545454546,0.95,RD,3,K-1,61,61,to,to,-1,RD_Story3_s3_d61_o61_K-1,RD
P042,Story3,RD,her.,765.2999999523163,K|K_END,62,3,6.640267913753568,1,False,3,2,8.965784284662087,3,61.0,6.13469871524554,Story3_RD_w62,1.0521833673100511,22,23,1.0,0.95,RD,3,K,62,62,her.,it.,0,RD_Story3_s3_d62_o62_K,RD
P042,Story3,RD,her.,765.2999999523163,K|K_END,62,3,6.640267913753568,1,False,3,2,8.965784284662087,3,61.0,6.13469871524554,Story3_RD_w62,1.0521833673100511,22,23,1.0,0.95,RD,3,K_END,62,62,her.,it.,4,RD_Story3_s3_d62_o62_K_END,RD
P042,Story3,RD,owner,430.90000004787,K-3,64,4,6.065876044732885,1,False,3,2,13.852617227929352,5,63.0,6.251132873150537,Story3_RD_w64,0.429588606530416,1,23,0.045454545454545456,0.05,RD,4,K-3,64,64,owner,owner,-3,RD_Story3_s4_d64_o64_K-3,RD
P042,Story3,RD,argued,445.9000000474043,K-2,65,4,6.100094711739742,1,False,3,2,15.414292876114592,6,64.0,6.065876044732885,Story3_RD_w65,0.5405022486931816,2,23,0.09090909090909091,0.05,RD,4,K-2,65,65,argued,argued,-2,RD_Story3_s4_d65_o65_K-2,RD
P042,Story3,RD,that,334.0,K-1,66,4,5.8111409929767,1,False,3,2,6.6152870375779536,4,65.0,6.100094711739742,Story3_RD_w66,0.2373822514810522,3,23,0.13636363636363635,0.15,RD,4,K-1,66,66,that,that,-1,RD_Story3_s4_d66_o66_K-1,RD
P042,Story3,RD,they,391.0000000474975,K,67,4,5.968707560106843,1,False,3,2,8.305859726259708,4,66.0,5.8111409929767,Story3_RD_w67,0.5145735496995281,4,23,0.18181818181818182,0.15,RD,4,K,67,67,they,he,0,RD_Story3_s4_d67_o67_K,RD
P042,Story3,RD,had,206.3999999761581,K+1,68,4,5.329816033491895,1,False,3,2,8.868173488035664,3,67.0,5.968707560106843,Story3_RD_w68,-0.18954938595263027,5,23,0.22727272727272727,0.25,RD,4,K+1,68,68,had,had,1,RD_Story3_s4_d68_o68_K+1,RD
P042,Story3,RD,only,239.3000000240281,K+2,69,4,5.477717995014737,1,False,3,2,9.565246355078358,4,68.0,5.329816033491895,Story3_RD_w69,0.22284900563208776,6,23,0.2727272727272727,0.25,RD,4,K+2,69,69,only,only,2,RD_Story3_s4_d69_o69_K+2,RD
P042,Story3,RD,lent,253.2999999523163,K+3,70,4,5.534574556819379,1,False,3,2,17.440998438877973,4,69.0,5.477717995014737,Story3_RD_w70,0.21847523459883877,7,23,0.3181818181818182,0.35,RD,4,K+3,70,70,lent,lent,3,RD_Story3_s4_d70_o70_K+3,RD
P042,Story3,RD,serious.,207.1000000000931,K_END,85,4,5.333201768401988,1,False,3,2,12.954288645824258,7,84.0,5.654942309403603,Story3_RD_w85,-0.0562671267793613,22,23,1.0,0.95,RD,4,K_END,85,85,serious.,serious.,4,RD_Story3_s4_d85_o85_K_END,RD
P042,Story3,RD,had,173.6000000238382,K-3,98,5,5.156753802363566,1,False,3,2,8.868173488035664,3,97.0,5.160777952252361,Story3_RD_w98,-0.028134654847600693,12,17,0.75,0.75,RD,5,K-3,98,98,had,had,-3,RD_Story3_s5_d98_o98_K-3,RD
P042,Story3,RD,also,175.4000000474043,K-2,99,5,5.167069080208346,1,False,3,2,9.333516069162574,4,98.0,5.156753802363566,Story3_RD_w99,-0.01615340831286094,13,17,0.8125,0.85,RD,5,K-2,99,99,also,also,-2,RD_Story3_s5_d99_o99_K-2,RD
P042,Story3,RD,hired,125.5,K-1,100,5,4.832305758571838,1,False,3,2,15.247872115017659,5,99.0,5.167069080208346,Story3_RD_w100,-0.35518717970708824,14,17,0.875,0.85,RD,5,K-1,100,100,hired,hired,-1,RD_Story3_s5_d100_o100_K-1,RD
P042,Story3,RD,another,206.6000000238455,K,101,5,5.330784556800957,1,False,3,2,10.828280760912152,7,100.0,4.832305758571838,Story3_RD_w101,0.28188119092979935,15,17,0.9375,0.95,RD,5,K,101,101,another,its,0,RD_Story3_s5_d101_o101_K,RD
P042,Story3,RD,shadow.,254.5,K+1|K_END,102,5,5.539300835990577,1,False,3,2,15.150208855799514,6,101.0,5.330784556800957,Story3_RD_w102,0.28403088502523754,16,17,1.0,0.95,RD,5,K+1,102,102,shadow.,shadow.,1,RD_Story3_s5_d102_o102_K+1,RD
P042,Story3,RD,shadow.,254.5,K+1|K_END,102,5,5.539300835990577,1,False,3,2,15.150208855799514,6,101.0,5.330784556800957,Story3_RD_w102,0.28403088502523754,16,17,1.0,0.95,RD,5,K_END,102,102,shadow.,shadow.,4,RD_Story3_s5_d102_o102_K_END,RD
P042,Story3,RD,amid,318.1000000238382,K-3,112,6,5.762365798830038,1,False,3,2,16.776143137576977,4,111.0,5.06827507339265,Story3_RD_w112,0.6157728584783166,9,19,0.5,0.45,RD,6,K-3,112,112,amid,amid,-3,RD_Story3_s6_d112_o112_K-3,RD
P042,Story3,RD,the,174.299999952309,K-2,113,6,5.160777952252361,1,False,3,2,4.218934101564037,3,112.0,5.762365798830038,Story3_RD_w113,-0.2731634836881742,10,19,0.5555555555555556,0.55,RD,6,K-2,113,113,the,the,-2,RD_Story3_s6_d113_o113_K-2,RD
P042,Story3,RD,"chaos,",174.0,K-1,114,6,5.159055299214529,1,False,3,2,15.714337853103505,5,113.0,5.160777952252361,Story3_RD_w114,-0.025833157996637546,11,19,0.6111111111111112,0.65,RD,6,K-1,114,114,"chaos,","chaos,",-1,RD_Story3_s6_d114_o114_K-1,RD
P042,Story3,RD,a,174.5,K,115,6,5.161924741642482,1,False,3,2,5.448508591452505,1,114.0,5.159055299214529,Story3_RD_w115,-0.022250549781127837,12,19,0.6666666666666666,0.65,RD,6,K,115,115,a,the,0,RD_Story3_s6_d115_o115_K,RD
P042,Story3,RD,donkey,126.9000000236556,K+1,116,6,4.843399374906753,1,False,3,2,17.871521185654235,6,115.0,5.161924741642482,Story3_RD_w116,-0.3419638447438631,13,19,0.7222222222222222,0.75,RD,6,K+1,116,116,donkey,donkey,1,RD_Story3_s6_d116_o116_K+1,RD
P042,Story3,RD,took,237.9999999757893,K+2,117,6,5.472270673569749,1,False,3,2,11.59171856643955,4,116.0,4.843399374906753,Story3_RD_w117,0.4187746314854506,14,19,0.7777777777777778,0.75,RD,6,K+2,117,117,took,took,2,RD_Story3_s6_d117_o117_K+2,RD
P042,Story3,RD,off,192.5000000242107,K+3,118,6,5.260096153853609,1,False,3,2,10.19855324763821,3,117.0,5.472270673569749,Story3_RD_w118,-0.053748017037514195,15,19,0.8333333333333334,0.85,RD,6,K+3,118,118,off,off,3,RD_Story3_s6_d118_o118_K+3,RD
P042,Story3,RD,away.,205.8999999761618,K_END,121,6,5.327390613917968,1,False,3,2,11.227664995879511,4,120.0,5.063860055635013,Story3_RD_w121,0.18262545870176528,18,19,1.0,0.95,RD,6,K_END,121,121,away.,away.,4,RD_Story3_s6_d121_o121_K_END,RD
P042,Story5,RD,in,158.2000000476837,K-3,31,2,5.063860055634967,1,False,5,2,5.748553568441418,2,30.0,5.173320876507905,Story5_RD_w31,-0.12622108069295823,8,13,0.6666666666666666,0.65,RD,2,K-3,31,31,in,in,-3,RD_Story5_s2_d31_o31_K-3,RD
P042,Story5,RD,reverence,173.7999999523163,K-2,32,2,5.157905212556932,1,False,5,2,19.200385327751974,9,31.0,5.063860055634967,Story5_RD_w32,0.013140057340747191,9,13,0.75,0.75,RD,2,K-2,32,32,reverence,reverence,-2,RD_Story5_s2_d32_o32_K-2,RD
P042,Story5,RD,to,158.6000000238419,K-1,33,2,5.066385309351075,1,False,5,2,5.216250016992825,2,32.0,5.157905212556932,Story5_RD_w33,-0.11731385458840915,10,13,0.8333333333333334,0.85,RD,2,K-1,33,33,to,to,-1,RD_Story5_s2_d33_o33_K-1,RD
P042,Story5,RD,a,174.6000000238419,K,34,2,5.1624976435420535,1,False,5,2,5.448508591452505,1,33.0,5.066385309351075,Story5_RD_w34,0.01668705171403939,11,13,0.9166666666666666,0.95,RD,2,K,34,34,a,the,0,RD_Story5_s2_d34_o34_K,RD
P042,Story5,RD,statue.,160.1000000238419,K+1|K_END,35,2,5.075798620151588,1,False,5,2,16.310982158872296,6,34.0,5.1624976435420535,Story5_RD_w35,-0.10980177670501767,12,13,1.0,0.95,RD,2,K+1,35,35,statue.,statue.,1,RD_Story5_s2_d35_o35_K+1,RD
P042,Story5,RD,statue.,160.1000000238419,K+1|K_END,35,2,5.075798620151588,1,False,5,2,16.310982158872296,6,34.0,5.1624976435420535,Story5_RD_w35,-0.10980177670501767,12,13,1.0,0.95,RD,2,K_END,35,35,statue.,statue.,4,RD_Story5_s2_d35_o35_K_END,RD
P042,Story5,RD,showing,190.1999999284744,K-3,41,3,5.248076149735235,1,False,5,2,13.68554058879607,7,40.0,5.160204064007807,Story5_RD_w41,0.06342527806968246,5,20,0.2631578947368421,0.25,RD,3,K-3,41,41,showing,showing,-3,RD_Story5_s3_d41_o41_K-3,RD
P042,Story5,RD,respect,142.6000000005588,K-2,42,3,4.960043507984114,1,False,5,2,13.190101582923027,7,41.0,5.248076149735235,Story5_RD_w42,-0.2609857659747634,6,20,0.3157894736842105,0.35,RD,3,K-2,42,42,respect,respect,-2,RD_Story5_s3_d42_o42_K-2,RD
P042,Story5,RD,to,191.7000000476837,K-1,43,3,5.25593165030034,1,False,5,2,5.216250016992825,2,42.0,4.960043507984114,Story5_RD_w43,0.15414578826790848,7,20,0.3684210526315789,0.35,RD,3,K-1,43,43,to,to,-1,RD_Story5_s3_d43_o43_K-1,RD
P042,Story5,RD,"them,",173.2000000476837,K,44,3,5.154446996403644,1,False,5,2,9.333516069162574,4,43.0,5.25593165030034,Story5_RD_w44,-0.06983439746802755,8,20,0.42105263157894735,0.45,RD,3,K,44,44,"them,","him,",0,RD_Story5_s3_d44_o44_K,RD
P042,Story5,RD,became,181.8999999761581,K+1,45,3,5.203457085393005,1,False,5,2,12.79201721692538,6,44.0,5.154446996403644,Story5_RD_w45,0.021189597706567476,9,20,0.47368421052631576,0.45,RD,3,K+1,45,45,became,became,1,RD_Story5_s3_d45_o45_K+1,RD
P042,Story5,RD,"proud,",109.7999999523163,K+2,46,3,4.6986605286411525,1,False,5,2,14.017482472311452,5,45.0,5.203457085393005,Story5_RD_w46,-0.503896778262928,10,20,0.5263157894736842,0.55,RD,3,K+2,46,46,"proud,","proud,",2,RD_Story5_s3_d46_o46_K+2,RD
P042,Story5,RD,puffed,217.0999999046326,K+3,47,3,5.380358076444967,1,False,5,2,20.264357656843302,6,46.0,4.6986605286411525,Story5_RD_w47,0.38678286056314004,11,20,0.5789473684210527,0.55,RD,3,K+3,47,47,puffed,puffed,3,RD_Story5_s3_d47_o47_K+3,RD
P042,Story5,RD,further.,157.3999999761581,K_END,55,3,5.058790335831829,1,False,5,2,12.259143227352679,7,54.0,5.164214381888239,Story5_RD_w55,-0.12752077817315044,19,20,1.0,0.95,RD,3,K_END,55,55,further.,further.,4,RD_Story5_s3_d55_o55_K_END,RD
P042,Story5,RD,Seeing,200.8000000715256,K-1,56,4,5.302309388173777,1,False,5,2,13.150208855799514,6,55.0,5.058790335831829,Story5_RD_w56,0.15964305996262151,0,16,0.0,0.05,RD,4,K-1,56,56,Seeing,Seeing,-1,RD_Story5_s4_d56_o56_K-1,RD
P042,Story5,RD,some,238.8000000715256,K,57,4,5.475626381817968,1,False,5,2,9.305859726259708,4,56.0,5.302309388173777,Story5_RD_w57,0.23214494288252308,1,16,0.06666666666666667,0.05,RD,4,K,57,57,some,the,0,RD_Story5_s4_d57_o57_K,RD
P042,Story5,RD,donkey,173.3999999761581,K+1,58,4,5.155601064208945,1,False,5,2,17.871521185654235,6,57.0,5.475626381817968,Story5_RD_w58,-0.15963234541051996,2,16,0.13333333333333333,0.15,RD,4,K+1,58,58,donkey,donkey,1,RD_Story5_s4_d58_o58_K+1,RD
P042,Story5,RD,"stop,",158.1999999284744,K+2,59,4,5.063860054881432,1,False,5,2,11.560881162516957,4,58.0,5.155601064208945,Story5_RD_w59,-0.11888520845523054,3,16,0.2,0.15,RD,4,K+2,59,59,"stop,","stop,",2,RD_Story5_s4_d59_o59_K+2,RD
P042,Story5,RD,the,174.7999999523163,K+3,60,4,5.163642462948645,1,False,5,2,4.218934101564037,3,59.0,5.063860054881432,Story5_RD_w60,0.01887730804441823,4,16,0.26666666666666666,0.25,RD,4,K+3,60,60,the,the,3,RD_Story5_s4_d60_o60_K+3,RD
P042,Story5,RD,animal!,189.3999999761581,K_END,71,4,5.243861180626096,1,False,5,2,13.918106309517611,6,70.0,6.063087290891919,Story5_RD_w71,-0.3145767586796895,15,16,1.0,0.95,RD,4,K_END,71,71,animal!,animal!,4,RD_Story5_s4_d71_o71_K_END,RD
P042,Story5,RD,It’s,174.6000000238419,K-2,72,5,5.1624976435420535,1,False,5,2,8.868173488035664,4,71.0,5.243861180626096,Story5_RD_w72,-0.05678666396204157,0,12,0.0,0.05,RD,5,K-2,72,72,It’s,It’s,-2,RD_Story5_s5_d72_o72_K-2,RD
P042,Story5,RD,not,165.5999999996275,K-1,73,5,5.109575241948909,1,False,5,2,7.673002535434241,3,72.0,5.1624976435420535,Story5_RD_w73,-0.07602515490769601,1,12,0.09090909090909091,0.05,RD,5,K-1,73,73,not,not,-1,RD_Story5_s5_d73_o73_K-1,RD
P042,Story5,RD,her,174.9999999757856,K,74,5,5.164785973785146,1,False,5,2,8.965784284662087,3,73.0,5.109575241948909,Story5_RD_w74,0.001095065016217589,2,12,0.18181818181818182,0.15,RD,5,K,74,74,her,you,0,RD_Story5_s5_d74_o74_K,RD
P042,Story5,RD,they,174.8999999761581,K+1,75,5,5.164214381888239,1,False,5,2,8.305859726259708,4,74.0,5.164785973785146,Story5_RD_w75,-0.0223333669911856,3,12,0.2727272727272727,0.25,RD,5,K+1,75,75,they,they,1,RD_Story5_s5_d75_o75_K+1,RD
P042,Story5,RD,are,143.1000000238419,K+2,76,5,4.9635436867290155,1,False,5,2,7.50635266602479,3,75.0,5.164214381888239,Story5_RD_w76,-0.2227674272759641,4,12,0.36363636363636365,0.35,RD,5,K+2,76,76,are,are,2,RD_Story5_s5_d76_o76_K+2,RD
P042,Story5,RD,bowing,197.1999999284744,K+3,77,5,5.284218441805829,1,False,5,2,19.435873406700104,6,76.0,4.9635436867290155,Story5_RD_w77,0.18098353131362188,5,12,0.45454545454545453,0.45,RD,5,K+3,77,77,bowing,bowing,3,RD_Story5_s5_d77_o77_K+3,RD
P042,Story5,RD,donkey.,230.0,K_END,83,5,5.438079308923196,1,False,5,2,17.871521185654235,6,82.0,5.477717995012791,Story5_RD_w83,0.12197998670346166,11,12,1.0,0.95,RD,5,K_END,83,83,donkey.,donkey.,4,RD_Story5_s5_d83_o83_K_END,RD
P042,Story8,RD,When,302.5,K-1,14,2,5.712081277470896,1,False,8,2,8.739275754853407,4,13.0,5.248076150361995,Story8_RD_w14,0.49105200325254383,0,12,0.0,0.05,RD,2,K-1,14,14,When,When,-1,RD_Story8_s2_d14_o14_K-1,RD
P042,Story8,RD,some,205.7999999523158,K,15,2,5.326904823168247,1,False,8,2,9.305859726259708,4,14.0,5.712081277470896,Story8_RD_w15,-0.08621918785301919,1,12,0.09090909090909091,0.05,RD,2,K,15,15,some,the,0,RD_Story8_s2_d15_o15_K,RD
P042,Story8,RD,armies,189.1000000238419,K+1,16,2,5.242275975790492,1,False,8,2,16.94242956195594,6,15.0,5.326904823168247,Story8_RD_w16,-0.011387793761111098,2,12,0.18181818181818182,0.15,RD,2,K+1,16,16,armies,armies,1,RD_Story8_s2_d16_o16_K+1,RD
P042,Story8,RD,"gathered,",142.1000000238419,K+2,17,2,4.956531035270837,1,False,8,2,15.714337853103505,8,16.0,5.242275975790492,Story8_RD_w17,-0.2620970089984711,3,12,0.2727272727272727,0.25,RD,2,K+2,17,17,"gathered,","gathered,",2,RD_Story8_s2_d17_o17_K+2,RD
P042,Story8,RD,the,190.600000047591,K+3,18,2,5.250176991469792,1,False,8,2,4.218934101564037,3,17.0,4.956531035270837,Story8_RD_w18,0.14984526751033478,4,12,0.36363636363636365,0.35,RD,2,K+3,18,18,the,the,3,RD_Story8_s2_d18_o18_K+3,RD
P042,Story8,RD,join.,157.1000000238419,K_END,25,2,5.0568825454133375,1,False,8,2,13.287712379549449,4,24.0,5.125748101621749,Story8_RD_w25,-0.11350380924767034,11,12,1.0,0.95,RD,2,K_END,25,25,join.,join.,4,RD_Story8_s2_d25_o25_K_END,RD
P042,Story8,RD,join,158.0,K-3,47,3,5.062595033026967,1,False,8,2,13.287712379549449,4,46.0,4.953006181427994,Story8_RD_w47,-0.03627742716222038,21,38,0.5675675675675675,0.55,RD,3,K-3,47,47,join,join,-3,RD_Story8_s3_d47_o47_K-3,RD
P042,Story8,RD,"them,",152.1000000238419,K-2,48,3,5.024538199421999,1,False,8,2,9.333516069162574,4,47.0,5.062595033026967,Story8_RD_w48,-0.11970324566527513,22,38,0.5945945945945946,0.55,RD,3,K-2,48,48,"them,","them,",-2,RD_Story8_s3_d48_o48_K-2,RD
P042,Story8,RD,but,310.7000000476837,K-1,49,3,5.738827816552473,1,False,8,2,7.871548214816321,3,48.0,5.024538199421999,Story8_RD_w49,0.6103416228790124,23,38,0.6216216216216216,0.65,RD,3,K-1,49,49,but,but,-1,RD_Story8_s3_d49_o49_K-1,RD
P042,Story8,RD,she,174.6000000238419,K,50,3,5.1624976435420535,1,False,8,2,9.101845834238116,3,49.0,5.738827816552473,Story8_RD_w50,-0.2616992394909454,24,38,0.6486486486486487,0.65,RD,3,K,50,50,she,he,0,RD_Story8_s3_d50_o50_K,RD
P042,Story8,RD,"claimed,",175.6999999997206,K+1,51,3,5.168777995191461,1,False,8,2,14.482007194710938,7,50.0,5.1624976435420535,Story8_RD_w51,-0.01682240166514415,25,38,0.6756756756756757,0.65,RD,3,K+1,51,51,"claimed,","claimed,",1,RD_Story8_s3_d51_o51_K+1,RD
P042,Story8,RD,“I,185.1000000238419,K+2,52,3,5.220896219708257,1,False,8,2,6.34519787421021,1,51.0,5.168777995191461,Story8_RD_w52,0.03269580309618103,26,38,0.7027027027027027,0.75,RD,3,K+2,52,52,“I,“I,2,RD_Story8_s3_d52_o52_K+2,RD
P042,Story8,RD,am,158.1000000238419,K+3,53,3,5.063227744366229,1,False,8,2,10.69555437742409,2,52.0,5.220896219708257,Story8_RD_w53,-0.14654923689195076,27,38,0.7297297297297297,0.75,RD,3,K+3,53,53,am,am,3,RD_Story8_s3_d53_o53_K+3,RD
P042,Story8,RD,occurred.,174.9000000474043,K_END,63,3,5.164214382295593,1,False,8,2,14.714337853103505,8,62.0,5.053694783708949,Story8_RD_w63,0.023657575481343507,37,38,1.0,0.95,RD,3,K_END,63,63,occurred.,occurred.,4,RD_Story8_s3_d63_o63_K_END,RD
P042,Story8,RD,the,172.0,K-3,70,4,5.147494476813453,1,False,8,2,4.218934101564037,3,69.0,5.073923033033778,Story8_RD_w70,-0.0014366776168408535,6,16,0.4,0.35,RD,4,K-3,70,70,the,the,-3,RD_Story8_s4_d70_o70_K-3,RD
P042,Story8,RD,"Birds,",144.0,K-2,71,4,4.969813299576001,1,False,8,2,14.616872043667888,5,70.0,5.147494476813453,Story8_RD_w71,-0.20957589573225555,7,16,0.4666666666666667,0.45,RD,4,K-2,71,71,"Birds,","Birds,",-2,RD_Story8_s4_d71_o71_K-2,RD
P042,Story8,RD,but,189.5000000474975,K-1,72,4,5.2443890247731275,1,False,8,2,7.871548214816321,3,71.0,4.969813299576001,Story8_RD_w72,0.13855854031129233,8,16,0.5333333333333333,0.55,RD,4,K-1,72,72,but,but,-1,RD_Story8_s4_d72_o72_K-1,RD
P042,Story8,RD,he,126.6000000238419,K,73,4,4.8410325098984,1,False,8,2,7.673002535434241,2,72.0,5.2443890247731275,Story8_RD_w73,-0.37847032123091573,9,16,0.6,0.55,RD,4,K,73,73,he,they,0,RD_Story8_s4_d73_o73_K,RD
P042,Story8,RD,rejected,190.7000000476837,K+1,74,4,5.250701512856419,1,False,8,2,15.383131944628133,8,73.0,4.8410325098984,Story8_RD_w74,0.19818533561469387,10,16,0.6666666666666666,0.65,RD,4,K+1,74,74,rejected,rejected,1,RD_Story8_s4_d74_o74_K+1,RD
P042,Story8,RD,"him,",221.3999999761581,K+2,75,4,5.399971020166849,1,False,8,2,9.598413219013558,3,74.0,5.250701512856419,Story8_RD_w75,0.17785486503293235,11,16,0.7333333333333333,0.75,RD,4,K+2,75,75,"him,","him,",2,RD_Story8_s4_d75_o75_K+2,RD
P042,Story8,RD,forcing,151.5,K+3,76,4,5.020585624949423,1,False,8,2,15.913646661326911,7,75.0,5.399971020166849,Story8_RD_w76,-0.2633270169995363,12,16,0.8,0.75,RD,4,K+3,76,76,forcing,forcing,3,RD_Story8_s4_d76_o76_K+3,RD
P042,Story8,RD,leave.,205.7999999523163,K_END,79,4,5.32690482316825,1,False,8,2,12.156781509723,5,78.0,5.249127122232045,Story8_RD_w79,0.10544045426458126,15,16,1.0,0.95,RD,4,K_END,79,79,leave.,leave.,4,RD_Story8_s4_d79_o79_K_END,RD
P042,Story8,RD,turned,157.7000000476837,K-3,86,5,5.060694494271362,1,False,8,2,12.989054063984934,6,85.0,5.072670684864573,Story8_RD_w86,-0.0877181971551968,6,12,0.5454545454545454,0.55,RD,5,K-3,86,86,turned,turned,-3,RD_Story8_s5_d86_o86_K-3,RD
P042,Story8,RD,"hostile,",189.7000000476837,K-2,87,5,5.245443877192332,1,False,8,2,16.383131944628133,7,86.0,5.060694494271362,Story8_RD_w87,0.10198924128175069,7,12,0.6363636363636364,0.65,RD,5,K-2,87,87,"hostile,","hostile,",-2,RD_Story8_s5_d87_o87_K-2,RD
P042,Story8,RD,and,186.6000000233762,K-1,88,5,5.228967288538517,1,False,8,2,5.282087830355572,3,87.0,5.245443877192332,Story8_RD_w88,0.0090277562048513,8,12,0.7272727272727273,0.75,RD,5,K-1,88,88,and,and,-1,RD_Story8_s5_d88_o88_K-1,RD
