DistType,Story,PerturbationID,Distance,AtBoundary,DistWordIndex,OriginalWordIndex,DistSurprisal,OriginalSurprisal,DeltaSurprisal,RepresentationDistance
CD,Story6,CD_Story6_s2_k23,7,1,30,30,5.285378932952881,5.3830156326293945,-0.09763669967651367,0.0020595788955688477
CD,Story6,CD_Story6_s3_k61,0,0,61,61,11.350656509399414,1.4411661624908447,9.90949034690857,0.021512269973754883
CD,Story6,CD_Story6_s3_k61,1,0,62,62,0.4071156680583954,0.2730482518672943,0.13406741619110107,0.02928471565246582
CD,Story6,CD_Story6_s3_k61,2,0,63,63,3.984041690826416,2.835452079772949,1.1485896110534668,0.03314095735549927
CD,Story6,CD_Story6_s3_k61,3,0,64,64,3.0970075130462646,1.5910749435424805,1.5059325695037842,0.0036849379539489746
CD,Story6,CD_Story6_s3_k61,4,1,65,65,1.5365855693817139,1.5470088720321655,-0.01042330265045166,0.001178145408630371
CD,Story7,CD_Story7_s2_k24,0,0,24,24,8.434468269348145,8.220427513122559,0.21404075622558594,0.05731463432312012
CD,Story7,CD_Story7_s2_k24,1,0,25,25,2.2671313285827637,2.979539632797241,-0.7124083042144775,0.003323197364807129
CD,Story7,CD_Story7_s2_k24,2,0,26,26,6.710588455200195,5.492772102355957,1.2178163528442383,0.0019596219062805176
CD,Story7,CD_Story7_s2_k24,3,0,27,27,0.160810649394989,0.14695529639720917,0.013855352997779846,0.007294058799743652
CD,Story7,CD_Story7_s2_k24,4,0,28,28,3.761063575744629,4.100311279296875,-0.3392477035522461,0.0022767186164855957
CD,Story7,CD_Story7_s2_k24,5,0,29,29,0.6346207857131958,0.8430058360099792,-0.20838505029678345,0.002450704574584961
CD,Story7,CD_Story7_s2_k24,6,1,30,30,5.010419845581055,4.604907989501953,0.40551185607910156,0.0016242265701293945
CD,Story7,CD_Story7_s3_k42,0,0,42,42,14.256220817565918,11.781747817993164,2.474472999572754,0.034990131855010986
CD,Story7,CD_Story7_s3_k42,1,0,43,43,1.9935195446014404,1.1313810348510742,0.8621385097503662,0.04894214868545532
CD,Story7,CD_Story7_s3_k42,2,0,44,44,7.389142990112305,7.589147567749023,-0.20000457763671875,0.06130582094192505
CD,Story7,CD_Story7_s3_k42,3,0,45,45,17.46375846862793,12.342766761779785,5.1209917068481445,0.04272913932800293
CD,Story7,CD_Story7_s3_k42,4,0,46,46,5.357637405395508,3.4521632194519043,1.9054741859436035,0.01813685894012451
CD,Story7,CD_Story7_s3_k42,5,0,47,47,4.516076564788818,3.50373911857605,1.0123374462127686,0.00930720567703247
CD,Story7,CD_Story7_s3_k42,6,0,48,48,7.940670013427734,8.236271858215332,-0.29560184478759766,0.0108642578125
CD,Story7,CD_Story7_s3_k42,7,0,49,49,11.071545600891113,11.754135131835938,-0.6825895309448242,0.017334282398223877
CD,Story7,CD_Story7_s3_k42,8,0,50,50,19.455326080322266,18.64510726928711,0.8102188110351562,0.028840482234954834
CD,Story7,CD_Story7_s3_k42,9,0,51,51,3.4698967933654785,3.1867594718933105,0.28313732147216797,0.05005073547363281
CD,Story7,CD_Story7_s3_k42,10,0,52,52,3.7644412517547607,1.4420669078826904,2.3223743438720703,0.004047274589538574
