DistType,Story,SentenceIndex,PositionUnitID,Position,DistWordIndex,OriginalWordIndex,DistWord,OriginalWord,DistSurprisal,OriginalSurprisal,DeltaSurprisal,RepresentationDistance
RD,Story1,7,RD_Story1_s7,K+3,90,90,"twigs,","twigs,",9.45528507232666,8.377494812011719,1.0777902603149414,0.003502070903778076
RD,Story1,7,RD_Story1_s7,K_END,103,103,safety.,safety.,13.022611618041992,12.783297538757324,0.23931407928466797,0.0015457868576049805
CD,Story10,3,CD_Story10_s3,K-3,50,50,to,to,2.5387635231018066,2.5387635231018066,0.0,0.0
CD,Story10,3,CD_Story10_s3,K-2,51,51,take,take,11.511346817016602,11.511346817016602,0.0,1.1920928955078125e-07
CD,Story10,3,CD_Story10_s3,K-1,52,52,my,my,2.6542258262634277,2.6542258262634277,0.0,5.960464477539063e-08
CD,Story10,3,CD_Story10_s3,K,53,53,"word,","honey,",14.446290969848633,5.185605525970459,9.260685443878174,0.0313493013381958
CD,Story10,3,CD_Story10_s3,K+1,54,54,and,and,11.293380737304688,11.817033767700195,-0.5236530303955078,0.003322899341583252
CD,Story10,3,CD_Story10_s3,K+2,55,55,protect,protect,3.434649705886841,3.1448562145233154,0.2897934913635254,0.003617227077484131
CD,Story10,3,CD_Story10_s3,K+3,56,56,my,my,0.41243627667427063,0.34674036502838135,0.06569591164588928,0.007276415824890137
CD,Story10,3,CD_Story10_s3,K-3,62,62,displeased,displeased,3.880765438079834,4.01820707321167,-0.13744163513183594,0.0022159218788146973
CD,Story10,3,CD_Story10_s3,K-2,63,63,by,by,2.3934097290039062,2.4110867977142334,-0.01767706871032715,0.001497507095336914
CD,Story10,3,CD_Story10_s3,K-1,64,64,the,the,1.527216911315918,1.292732834815979,0.23448407649993896,0.0011567473411560059
CD,Story10,3,CD_Story10_s3,K,65,65,compliment,request,17.303955078125,9.248614311218262,8.055340766906738,0.06334680318832397
CD,Story10,3,CD_Story10_s3,K+1,66,66,but,but,3.8021740913391113,3.184570074081421,0.6176040172576904,0.008283138275146484
CD,Story10,3,CD_Story10_s3,K+2,67,67,honored,honored,7.4124298095703125,7.472511291503906,-0.06008148193359375,0.008869767189025879
CD,Story10,3,CD_Story10_s3,K+3,68,68,his,his,1.8633681535720825,0.7908910512924194,1.072477102279663,0.01230931282043457
CD,Story10,3,CD_Story10_s3,K_END,69,69,promise.,promise.,4.926536560058594,3.7297887802124023,1.1967477798461914,0.002915024757385254
CD,Story10,5,CD_Story10_s5,K-3,91,91,remain,remain,4.6796345710754395,4.687123775482178,-0.007489204406738281,0.0023282766342163086
CD,Story10,5,CD_Story10_s5,K-2,92,92,in,in,1.374316930770874,1.267396330833435,0.10692059993743896,0.0016611218452453613
CD,Story10,5,CD_Story10_s5,K-1,93,93,the,the,1.093609094619751,1.095548152923584,-0.0019390583038330078,0.00278550386428833
CD,Story10,5,CD_Story10_s5,K,94,94,city,wound,16.70162010192871,13.851354598999023,2.8502655029296875,0.045972347259521484
CD,Story10,5,CD_Story10_s5,K+1,95,95,you,you,4.279002666473389,4.848960876464844,-0.5699582099914551,0.06817549467086792
CD,Story10,5,CD_Story10_s5,K+2,96,96,"inflict,","inflict,",9.829732894897461,3.148127794265747,6.681605100631714,0.020316362380981445
CD,Story10,5,CD_Story10_s5,K+3,97,97,and,and,7.7563605308532715,7.781338214874268,-0.024977684020996094,0.01729196310043335
CD,Story10,5,CD_Story10_s5,K_END,103,103,it.”,it.”,2.406383514404297,1.5288195610046387,0.8775639533996582,0.0017044544219970703
RD,Story10,2,RD_Story10_s2,K-2,23,23,Pleased,Pleased,19.941787719726562,19.941787719726562,0.0,5.960464477539063e-08
RD,Story10,2,RD_Story10_s2,K-1,24,24,with,with,0.6779612302780151,0.6779612302780151,0.0,0.0
RD,Story10,2,RD_Story10_s2,K,25,25,any,the,11.021488189697266,1.0214881896972656,10.0,0.09580099582672119
RD,Story10,2,RD_Story10_s2,K+1,26,26,"gift,","gift,",3.2978322505950928,4.90010929107666,-1.6022770404815674,0.019013643264770508
RD,Story10,2,RD_Story10_s2,K+2,27,27,Jupiter,Jupiter,10.8582181930542,9.899028778076172,0.9591894149780273,0.013178408145904541
RD,Story10,2,RD_Story10_s2,K+3,28,28,promised,promised,3.1373469829559326,1.6626065969467163,1.4747403860092163,0.004139721393585205
RD,Story10,2,RD_Story10_s2,K-3,29,29,to,to,1.1470880508422852,1.0174733400344849,0.1296147108078003,0.006412327289581299
RD,Story10,2,RD_Story10_s2,K-2,30,30,grant,grant,2.613046169281006,2.528219223022461,0.08482694625854492,0.002516508102416992
RD,Story10,2,RD_Story10_s2,K-1,31,31,her,her,2.0865657329559326,1.88142728805542,0.2051384449005127,0.0032896995544433594
RD,Story10,2,RD_Story10_s2,K,32,32,the,any,5.348362445831299,2.566286563873291,2.782075881958008,0.10874462127685547
RD,Story10,2,RD_Story10_s2,K+1,33,33,wish.,wish.,11.473493576049805,3.860422134399414,7.613071441650391,0.00878596305847168
RD,Story10,2,RD_Story10_s2,K_END,33,33,wish.,wish.,11.473493576049805,3.860422134399414,7.613071441650391,0.00878596305847168
RD,Story10,3,RD_Story10_s3,K-3,61,61,was,was,1.7376337051391602,1.7603280544281006,-0.02269434928894043,0.0027027130126953125
RD,Story10,3,RD_Story10_s3,K-2,62,62,displeased,displeased,4.107614517211914,4.01820707321167,0.08940744400024414,0.002692103385925293
RD,Story10,3,RD_Story10_s3,K-1,63,63,by,by,2.76298189163208,2.4110867977142334,0.3518950939178467,0.00323331356048584
RD,Story10,3,RD_Story10_s3,K,64,64,another,the,9.653759956359863,1.292732834815979,8.361027121543884,0.07260525226593018
RD,Story10,3,RD_Story10_s3,K+1,65,65,request,request,2.3216946125030518,9.248614311218262,-6.92691969871521,0.029184341430664062
RD,Story10,3,RD_Story10_s3,K+2,66,66,but,but,3.891414165496826,3.184570074081421,0.7068440914154053,0.009227514266967773
RD,Story10,3,RD_Story10_s3,K+3,67,67,honored,honored,7.188427448272705,7.472511291503906,-0.28408384323120117,0.005429446697235107
RD,Story10,3,RD_Story10_s3,K_END,69,69,promise.,promise.,3.875492572784424,3.7297887802124023,0.14570379257202148,0.0055876970291137695
RD,Story10,5,RD_Story10_s5,K-3,84,84,If,If,10.666991233825684,11.20678424835205,-0.5397930145263672,0.001219332218170166
RD,Story10,5,RD_Story10_s5,K-2,85,85,you,you,1.2182344198226929,1.1230766773223877,0.09515774250030518,0.0022641420364379883
RD,Story10,5,RD_Story10_s5,K-1,86,86,use,use,1.841889500617981,1.370701551437378,0.471187949180603,0.0018677711486816406
RD,Story10,5,RD_Story10_s5,K,87,87,"him,","it,",11.724574089050293,3.3505678176879883,8.374006271362305,0.016013920307159424
RD,Story10,5,RD_Story10_s5,K+1,88,88,the,the,11.849373817443848,12.474981307983398,-0.6256074905395508,0.01179271936416626
RD,Story10,5,RD_Story10_s5,K+2,89,89,sting,sting,7.7541913986206055,9.377376556396484,-1.623185157775879,0.006916165351867676
RD,Story10,5,RD_Story10_s5,K+3,90,90,will,will,0.1975131779909134,0.2063712179660797,-0.00885803997516632,0.007902562618255615
RD,Story10,5,RD_Story10_s5,K_END,103,103,it.”,it.”,1.6620323657989502,1.5288195610046387,0.13321280479431152,0.003230452537536621
CD,Story11,2,CD_Story11_s2,K-3,19,19,be,be,1.06963050365448,1.06963050365448,0.0,0.0
CD,Story11,2,CD_Story11_s2,K-2,20,20,plenty,plenty,2.927373170852661,2.927373170852661,0.0,5.960464477539063e-08
CD,Story11,2,CD_Story11_s2,K-1,21,21,of,of,0.5607505440711975,0.5607505440711975,0.0,0.0
CD,Story11,2,CD_Story11_s2,K,22,22,dreams,food,13.343046188354492,0.3846311569213867,12.958415031433105,0.059019625186920166
CD,Story11,2,CD_Story11_s2,K+1,23,23,left,left,3.77817964553833,4.719465732574463,-0.9412860870361328,0.009006977081298828
CD,Story11,2,CD_Story11_s2,K+2,24,24,over.,over.,2.6928648948669434,2.6675209999084473,0.025343894958496094,0.004638314247131348
CD,Story11,2,CD_Story11_s2,K_END,24,24,over.,over.,2.6928648948669434,2.6675209999084473,0.025343894958496094,0.004638314247131348
CD,Story11,4,CD_Story11_s4,K-3,61,61,out,out,0.5287896394729614,0.43767884373664856,0.09111079573631287,0.0005541443824768066
CD,Story11,4,CD_Story11_s4,K-2,62,62,of,of,2.029071807861328,1.7367974519729614,0.2922743558883667,0.0011237859725952148
CD,Story11,4,CD_Story11_s4,K-1,63,63,the,the,1.3843811750411987,1.1984251737594604,0.18595600128173828,0.0007929205894470215
CD,Story11,4,CD_Story11_s4,K,64,64,"wall,","window,",18.211244583129883,11.962924003601074,6.248320579528809,0.006036639213562012
CD,Story11,4,CD_Story11_s4,K+1,65,65,with,with,3.6882846355438232,4.150475025177002,-0.4621903896331787,0.0039027929306030273
CD,Story11,4,CD_Story11_s4,K+2,66,66,no,no,3.868515729904175,4.137116432189941,-0.2686007022857666,0.008596956729888916
CD,Story11,4,CD_Story11_s4,K+3,67,67,hesitation.,hesitation.,7.946760654449463,7.475601673126221,0.4711589813232422,0.002417922019958496
CD,Story11,4,CD_Story11_s4,K_END,67,67,hesitation.,hesitation.,7.946760654449463,7.475601673126221,0.4711589813232422,0.002417922019958496
CD,Story11,7,CD_Story11_s7,K-3,97,97,drank,drank,11.782669067382812,11.777392387390137,0.005276679992675781,0.0026478171348571777
CD,Story11,7,CD_Story11_s7,K-2,98,98,so,so,3.965721368789673,3.940927743911743,0.024793624877929688,0.0033044815063476562
CD,Story11,7,CD_Story11_s7,K-1,99,99,much,much,4.733205318450928,4.290042877197266,0.4431624412536621,0.0040673017501831055
CD,Story11,7,CD_Story11_s7,K,100,100,light,wine,9.906037330627441,2.0639376640319824,7.842099666595459,0.08452028036117554
CD,Story11,7,CD_Story11_s7,K+1,101,101,that,that,1.4753130674362183,3.857426166534424,-2.3821130990982056,0.007582962512969971
CD,Story11,7,CD_Story11_s7,K+2,102,102,I,I,0.6447660326957703,0.5349015593528748,0.10986447334289551,0.006057143211364746
CD,Story11,7,CD_Story11_s7,K+3,103,103,don’t,don’t,13.652165412902832,13.118282318115234,0.5338830947875977,0.0048024654388427734
CD,Story11,7,CD_Story11_s7,K_END,105,105,anything.,anything.,4.8270978927612305,4.77232551574707,0.054772377014160156,0.002023756504058838
RD,Story11,3,RD_Story11_s3,K,25,25,A,The,17.743732452392578,12.993732452392578,4.75,0.17787402868270874
RD,Story11,3,RD_Story11_s3,K+1,26,26,stray,stray,5.258752346038818,3.1347620487213135,2.123990297317505,0.00902336835861206
RD,Story11,3,RD_Story11_s3,K+2,27,27,dog,dog,3.2245934009552,2.368422031402588,0.8561713695526123,0.008353173732757568
RD,Story11,3,RD_Story11_s3,K+3,28,28,"arrived,","arrived,",5.842569351196289,6.060908317565918,-0.2183389663696289,0.006987154483795166
RD,Story11,3,RD_Story11_s3,K-3,40,40,enough,enough,4.664375305175781,4.461791515350342,0.20258378982543945,0.0008533596992492676
RD,Story11,3,RD_Story11_s3,K-2,41,41,to,to,1.6526439189910889,1.6491706371307373,0.0034732818603515625,0.0005365610122680664
RD,Story11,3,RD_Story11_s3,K-1,42,42,last,last,10.15284252166748,10.609439849853516,-0.45659732818603516,0.00031888484954833984
RD,Story11,3,RD_Story11_s3,K,43,43,it,him,9.466787338256836,1.1307413578033447,8.336045980453491,0.07174527645111084
RD,Story11,3,RD_Story11_s3,K+1,44,44,for,for,5.3516974449157715,2.7294650077819824,2.622232437133789,0.005137443542480469
RD,Story11,3,RD_Story11_s3,K+2,45,45,days.,days.,6.677258491516113,6.073546409606934,0.6037120819091797,0.0034950971603393555
RD,Story11,3,RD_Story11_s3,K_END,45,45,days.,days.,6.677258491516113,6.073546409606934,0.6037120819091797,0.0034950971603393555
RD,Story11,4,RD_Story11_s4,K-3,50,50,around,around,2.2383062839508057,2.269196033477783,-0.03088974952697754,0.0013045072555541992
RD,Story11,4,RD_Story11_s4,K-2,51,51,the,the,1.0451792478561401,0.8946819305419922,0.15049731731414795,0.0009779930114746094
RD,Story11,4,RD_Story11_s4,K-1,52,52,"dishes,","dishes,",18.02892303466797,18.604644775390625,-0.5757217407226562,0.0016227960586547852
RD,Story11,4,RD_Story11_s4,K,53,53,a,the,21.343299865722656,14.929887771606445,6.413412094116211,0.161024808883667
RD,Story11,4,RD_Story11_s4,K+1,54,54,cook,cook,14.451530456542969,9.80595874786377,4.645571708679199,0.009526550769805908
RD,Story11,4,RD_Story11_s4,K+2,55,55,noticed,noticed,2.75496244430542,2.826856851577759,-0.07189440727233887,0.002644181251525879
RD,Story11,4,RD_Story11_s4,K+3,56,56,him,him,1.492708683013916,2.0255160331726074,-0.5328073501586914,0.008836746215820312
RD,Story11,4,RD_Story11_s4,K_END,67,67,hesitation.,hesitation.,6.946242332458496,7.475601673126221,-0.5293593406677246,0.0054833292961120605
RD,Story11,5,RD_Story11_s5,K,68,68,Another,The,11.598785400390625,9.554047584533691,2.0447378158569336,0.05585753917694092
RD,Story11,5,RD_Story11_s5,K+1,69,69,dog,dog,1.140575885772705,5.247098445892334,-4.106522560119629,0.03715604543685913
RD,Story11,5,RD_Story11_s5,K+2,70,70,landed,landed,8.39065170288086,3.074037790298462,5.3166139125823975,0.003621339797973633
RD,Story11,5,RD_Story11_s5,K+3,71,71,on,on,1.0774797201156616,1.0543893575668335,0.023090362548828125,0.005611121654510498
RD,Story11,5,RD_Story11_s5,K_END,79,79,pain.,pain.,3.2923858165740967,3.787750005722046,-0.4953641891479492,0.010323584079742432
RD,Story11,8,RD_Story11_s8,K-3,108,108,even,even,2.021836996078491,1.8567975759506226,0.16503942012786865,0.0006830692291259766
RD,Story11,8,RD_Story11_s8,K-2,109,109,know,know,0.4229484796524048,0.5949885845184326,-0.17204010486602783,0.0007851719856262207
RD,Story11,8,RD_Story11_s8,K-1,110,110,how,how,2.2901649475097656,2.3967065811157227,-0.10654163360595703,0.0023920536041259766
RD,Story11,8,RD_Story11_s8,K,111,111,they,I,4.369611740112305,0.8430464267730713,3.5265653133392334,0.06287878751754761
RD,Story11,8,RD_Story11_s8,K+1,112,112,ended,ended,5.216812610626221,3.7830135822296143,1.4337990283966064,0.04410213232040405
RD,Story11,8,RD_Story11_s8,K+2,113,113,up,up,0.16644400358200073,0.041099321097135544,0.1253446824848652,0.019627630710601807
RD,Story11,8,RD_Story11_s8,K+3,114,114,"outside.""","outside.""",4.446482181549072,3.0793309211730957,1.3671512603759766,0.006080448627471924
RD,Story11,8,RD_Story11_s8,K_END,114,114,"outside.""","outside.""",4.446482181549072,3.0793309211730957,1.3671512603759766,0.006080448627471924
CD,Story12,2,CD_Story12_s2,K-3,30,30,neck,neck,1.8573004007339478,1.8573004007339478,0.0,5.960464477539063e-08
CD,Story12,2,CD_Story12_s2,K-2,31,31,of,of,0.1401069462299347,0.1401069462299347,0.0,-1.1920928955078125e-07
CD,Story12,2,CD_Story12_s2,K-1,32,32,the,the,0.2865859866142273,0.2865859866142273,0.0,1.1920928955078125e-07
CD,Story12,2,CD_Story12_s2,K,33,33,curtain,jar,19.591272354125977,0.039682965725660324,19.551589388400316,0.07828456163406372
CD,Story12,2,CD_Story12_s2,K+1,34,34,trapped,trapped,7.225693702697754,5.193915367126465,2.031778335571289,0.0013899803161621094
CD,Story12,2,CD_Story12_s2,K+2,35,35,him.,him.,4.936794281005859,5.011531352996826,-0.0747370719909668,0.008734643459320068
CD,Story12,2,CD_Story12_s2,K_END,35,35,him.,him.,4.936794281005859,5.011531352996826,-0.0747370719909668,0.008734643459320068
CD,Story12,3,CD_Story12_s3,K-3,45,45,to,to,0.8188871145248413,0.7409300804138184,0.07795703411102295,0.002062857151031494
CD,Story12,3,CD_Story12_s3,K-2,46,46,free,free,2.084437608718872,2.404350757598877,-0.3199131488800049,0.0005374550819396973
CD,Story12,3,CD_Story12_s3,K-1,47,47,his,his,0.722176194190979,0.6017836332321167,0.1203925609588623,0.0012996792793273926
CD,Story12,3,CD_Story12_s3,K,48,48,"paw,","hand,",12.47651481628418,1.075054407119751,11.401460409164429,0.00345611572265625
CD,Story12,3,CD_Story12_s3,K+1,49,49,he,he,0.5252147912979126,0.5318439602851868,-0.00662916898727417,0.012463808059692383
CD,Story12,3,CD_Story12_s3,K+2,50,50,started,started,4.355042457580566,4.636677265167236,-0.2816348075866699,0.007836103439331055
CD,Story12,3,CD_Story12_s3,K+3,51,51,to,to,0.9575788378715515,1.0928672552108765,-0.13528841733932495,0.006597399711608887
CD,Story12,3,CD_Story12_s3,K_END,54,54,frustration.,frustration.,3.5364320278167725,2.8108127117156982,0.7256193161010742,0.009725034236907959
RD,Story12,2,RD_Story12_s2,K-3,18,18,"could,","could,",2.857123613357544,2.857123613357544,0.0,0.0
RD,Story12,2,RD_Story12_s2,K-2,19,19,but,but,11.147087097167969,11.147087097167969,0.0,-1.1920928955078125e-07
RD,Story12,2,RD_Story12_s2,K-1,20,20,when,when,2.999009847640991,2.999009847640991,0.0,5.960464477539063e-08
RD,Story12,2,RD_Story12_s2,K,21,21,she,he,11.408503532409668,0.5335035920143127,10.874999940395355,0.10034525394439697
RD,Story12,2,RD_Story12_s2,K+1,22,22,tried,tried,11.312990188598633,9.027307510375977,2.2856826782226562,0.004189670085906982
RD,Story12,2,RD_Story12_s2,K+2,23,23,to,to,0.8153963685035706,0.7300389409065247,0.0853574275970459,0.0024231672286987305
RD,Story12,2,RD_Story12_s2,K+3,24,24,pull,pull,6.93679141998291,6.545401096343994,0.391390323638916,0.0034796595573425293
RD,Story12,2,RD_Story12_s2,K_END,35,35,him.,him.,5.350330352783203,5.011531352996826,0.33879899978637695,0.005953848361968994
RD,Story12,3,RD_Story12_s3,K-3,44,44,unable,unable,5.784121513366699,5.675163269042969,0.10895824432373047,0.0005959868431091309
RD,Story12,3,RD_Story12_s3,K-2,45,45,to,to,0.8422452807426453,0.7409300804138184,0.1013152003288269,0.0013779401779174805
RD,Story12,3,RD_Story12_s3,K-1,46,46,free,free,2.494063138961792,2.404350757598877,0.08971238136291504,0.001023709774017334
RD,Story12,3,RD_Story12_s3,K,47,47,a,his,9.625020980834961,0.6017836332321167,9.023237347602844,0.22080618143081665
RD,Story12,3,RD_Story12_s3,K+1,48,48,"hand,","hand,",6.694531440734863,1.075054407119751,5.619477033615112,0.005315184593200684
RD,Story12,3,RD_Story12_s3,K+2,49,49,he,he,0.569973349571228,0.5318439602851868,0.03812938928604126,0.007160604000091553
RD,Story12,3,RD_Story12_s3,K+3,50,50,started,started,5.136244773864746,4.636677265167236,0.49956750869750977,0.004089057445526123
RD,Story12,3,RD_Story12_s3,K_END,54,54,frustration.,frustration.,3.4713692665100098,2.8108127117156982,0.6605565547943115,0.008965253829956055
RD,Story12,4,RD_Story12_s4,K-3,67,67,able,able,0.06371591240167618,0.07784118503332138,-0.014125272631645203,0.001323103904724121
RD,Story12,4,RD_Story12_s4,K-2,68,68,to,to,0.4368440806865692,0.34940510988235474,0.08743897080421448,0.005082845687866211
RD,Story12,4,RD_Story12_s4,K-1,69,69,pull,pull,5.991719722747803,4.733926773071289,1.2577929496765137,0.0029842257499694824
RD,Story12,4,RD_Story12_s4,K,70,70,my,your,9.287118911743164,0.5915684700012207,8.695550441741943,0.07463181018829346
RD,Story12,4,RD_Story12_s4,K+1,71,71,hand,hand,1.2157955169677734,0.03225574642419815,1.1835397705435753,0.011963367462158203
RD,Story12,4,RD_Story12_s4,K+2,72,72,out,out,0.10606905817985535,0.03518706187605858,0.07088199630379677,0.00782787799835205
RD,Story12,4,RD_Story12_s4,K+3,73,73,"easily.""","easily.""",5.743489742279053,4.584565162658691,1.1589245796203613,0.004776716232299805
RD,Story12,4,RD_Story12_s4,K_END,73,73,"easily.""","easily.""",5.743489742279053,4.584565162658691,1.1589245796203613,0.004776716232299805
CD,Story13,2,CD_Story13_s2,K-3,23,23,bring,bring,1.4672553539276123,1.4672553539276123,0.0,-1.1920928955078125e-07
CD,Story13,2,CD_Story13_s2,K-2,24,24,in,in,1.5262401103973389,1.5262401103973389,0.0,-1.1920928955078125e-07
CD,Story13,2,CD_Story13_s2,K-1,25,25,a,a,8.239155769348145,8.239155769348145,0.0,-1.1920928955078125e-07
CD,Story13,2,CD_Story13_s2,K,26,26,liter,bundle,17.09246063232422,8.904960632324219,8.1875,0.1352514624595642
CD,Story13,2,CD_Story13_s2,K+1,27,27,of,of,0.6633120775222778,0.36872994899749756,0.2945821285247803,0.08393138647079468
CD,Story13,2,CD_Story13_s2,K+2,28,28,sticks,sticks,13.322463989257812,4.151531219482422,9.17093276977539,0.013212859630584717
CD,Story13,2,CD_Story13_s2,K+3,29,29,and,and,1.8209445476531982,1.4441970586776733,0.3767474889755249,0.017754077911376953
CD,Story13,2,CD_Story13_s2,K-3,47,47,couldn’t,couldn’t,4.837200164794922,4.552618503570557,0.28458166122436523,0.00315093994140625
CD,Story13,2,CD_Story13_s2,K-2,48,48,break,break,0.3687096834182739,0.3042384386062622,0.06447124481201172,0.004137396812438965
CD,Story13,2,CD_Story13_s2,K-1,49,49,the,the,1.7994199991226196,1.8541533946990967,-0.05473339557647705,0.03034299612045288
CD,Story13,2,CD_Story13_s2,K,50,50,"truth,","bundle,",15.884172439575195,4.170646667480469,11.713525772094727,0.017786681652069092
CD,Story13,2,CD_Story13_s2,K+1,51,51,no,no,12.311418533325195,13.552046775817871,-1.2406282424926758,0.00721895694732666
CD,Story13,2,CD_Story13_s2,K+2,52,52,matter,matter,5.873141765594482,6.808020114898682,-0.9348783493041992,0.004288971424102783
CD,Story13,2,CD_Story13_s2,K+3,53,53,how,how,0.08984918892383575,0.05778200179338455,0.0320671871304512,0.005204975605010986
CD,Story13,2,CD_Story13_s2,K_END,56,56,tried.,tried.,7.276849269866943,7.186334609985352,0.0905146598815918,0.005143463611602783
CD,Story13,4,CD_Story13_s4,K-3,70,70,"said,","said,",7.297760963439941,5.488471984863281,1.8092889785766602,0.004804015159606934
CD,Story13,4,CD_Story13_s4,K-2,71,71,"""Untie","""Untie",23.927654266357422,23.445323944091797,0.482330322265625,0.01070868968963623
CD,Story13,4,CD_Story13_s4,K-1,72,72,the,the,6.040227890014648,5.285256862640381,0.7549710273742676,0.03794974088668823
CD,Story13,4,CD_Story13_s4,K,73,73,wind,bundle,11.148794174194336,0.03650590032339096,11.112288273870945,0.14392000436782837
CD,Story13,4,CD_Story13_s4,K+1,74,74,and,and,4.127412796020508,0.7246435880661011,3.4027692079544067,0.03115689754486084
CD,Story13,4,CD_Story13_s4,K+2,75,75,take,take,5.410117149353027,5.921079635620117,-0.5109624862670898,0.021785616874694824
CD,Story13,4,CD_Story13_s4,K+3,76,76,a,a,4.578690528869629,3.3277575969696045,1.2509329319000244,0.04137760400772095
CD,Story13,4,CD_Story13_s4,K_END,95,95,easily.,easily.,1.8492714166641235,1.7154854536056519,0.13378596305847168,0.00391775369644165
RD,Story13,2,RD_Story13_s2,K-2,18,18,He,He,9.95676040649414,9.95676040649414,0.0,-1.1920928955078125e-07
RD,Story13,2,RD_Story13_s2,K-1,19,19,asked,asked,1.6279059648513794,1.6279059648513794,0.0,5.960464477539063e-08
RD,Story13,2,RD_Story13_s2,K,20,20,their,his,5.9551615715026855,2.5801615715026855,3.375,0.09359508752822876
RD,Story13,2,RD_Story13_s2,K+1,21,21,servants,servants,12.927083015441895,17.49685287475586,-4.569769859313965,0.004590630531311035
RD,Story13,2,RD_Story13_s2,K+2,22,22,to,to,12.443321228027344,12.72579288482666,-0.2824716567993164,0.00558704137802124
RD,Story13,2,RD_Story13_s2,K+3,23,23,bring,bring,2.139782190322876,1.4672553539276123,0.6725268363952637,0.0014867782592773438
RD,Story13,2,RD_Story13_s2,K-3,36,36,"saying,","saying,",19.955978393554688,20.416574478149414,-0.46059608459472656,0.00030040740966796875
RD,Story13,2,RD_Story13_s2,K-2,37,37,"""Break","""Break",20.560100555419922,20.07833480834961,0.4817657470703125,0.0004564523696899414
RD,Story13,2,RD_Story13_s2,K-1,38,38,"it.""","it.""",2.2813401222229004,2.3725807666778564,-0.09124064445495605,0.0006589889526367188
RD,Story13,2,RD_Story13_s2,K,39,39,A,The,6.225950241088867,0.7571659684181213,5.468784272670746,0.19077152013778687
RD,Story13,2,RD_Story13_s2,K+1,40,40,son,son,0.8214211463928223,9.103333473205566,-8.281912326812744,0.10060423612594604
RD,Story13,2,RD_Story13_s2,K+2,41,41,struggled,struggled,9.172374725341797,2.5233497619628906,6.649024963378906,0.005777537822723389
RD,Story13,2,RD_Story13_s2,K+3,42,42,with,with,1.7913734912872314,2.3364667892456055,-0.545093297958374,0.0047130584716796875
RD,Story13,2,RD_Story13_s2,K_END,56,56,tried.,tried.,8.155940055847168,7.186334609985352,0.9696054458618164,0.0033339858055114746
RD,Story13,4,RD_Story13_s4,K-3,77,77,stick,stick,4.886302947998047,5.501864910125732,-0.6155619621276855,0.0005951523780822754
RD,Story13,4,RD_Story13_s4,K-2,78,78,"each.""","each.""",5.0600152015686035,5.583863735198975,-0.5238485336303711,0.0015274286270141602
RD,Story13,4,RD_Story13_s4,K-1,79,79,Once,Once,5.035122871398926,4.994145393371582,0.04097747802734375,0.0009971857070922852
RD,Story13,4,RD_Story13_s4,K,80,80,she,they,15.807366371154785,6.058570861816406,9.748795509338379,0.19401711225509644
RD,Story13,4,RD_Story13_s4,K+1,81,81,had,had,6.4423933029174805,1.801331877708435,4.641061425209045,0.009439051151275635
RD,Story13,4,RD_Story13_s4,K+2,82,82,done,done,2.7287869453430176,2.2458252906799316,0.48296165466308594,0.0028504133224487305
RD,Story13,4,RD_Story13_s4,K+3,83,83,"so,","so,",5.10589599609375,4.988752365112305,0.11714363098144531,0.00864177942276001
RD,Story13,4,RD_Story13_s4,K_END,95,95,easily.,easily.,1.6388309001922607,1.7154854536056519,-0.07665455341339111,0.0012007951736450195
RD,Story13,5,RD_Story13_s5,K-2,96,96,"""You","""You",12.762954711914062,12.694363594055176,0.06859111785888672,0.0009548068046569824
RD,Story13,5,RD_Story13_s5,K-1,97,97,see,see,2.5527937412261963,2.444432258605957,0.10836148262023926,0.0006105303764343262
RD,Story13,5,RD_Story13_s5,K,98,98,their,my,14.341211318969727,11.53231143951416,2.8088998794555664,0.1732410192489624
RD,Story13,5,RD_Story13_s5,K+1,99,99,"point,""","point,""",8.716313362121582,7.094121932983398,1.6221914291381836,0.005061507225036621
RD,Story13,5,RD_Story13_s5,K+2,100,100,the,the,1.6414070129394531,1.6620962619781494,-0.02068924903869629,0.0024729371070861816
RD,Story13,5,RD_Story13_s5,K+3,101,101,father,father,2.379756450653076,2.752901792526245,-0.37314534187316895,0.0036931633949279785
RD,Story13,5,RD_Story13_s5,K_END,102,102,said.,said.,4.7219038009643555,4.460129261016846,0.26177453994750977,0.017184555530548096
CD,Story14,2,CD_Story14_s2,K-3,33,33,hung,hung,5.358865737915039,5.358865737915039,0.0,0.0
CD,Story14,2,CD_Story14_s2,K-2,34,34,from,from,3.488281488418579,3.488281488418579,0.0,-1.1920928955078125e-07
CD,Story14,2,CD_Story14_s2,K-1,35,35,the,the,1.1694698333740234,1.1694698333740234,0.0,5.960464477539063e-08
CD,Story14,2,CD_Story14_s2,K,36,36,teeth,bars,16.052820205688477,6.557444095611572,9.495376110076904,0.05391716957092285
CD,Story14,2,CD_Story14_s2,K+1,37,37,of,of,0.07499174773693085,1.0135300159454346,-0.9385382682085037,0.04829758405685425
CD,Story14,2,CD_Story14_s2,K+2,38,38,the,the,1.0600184202194214,1.737189531326294,-0.6771711111068726,0.0541461706161499
CD,Story14,2,CD_Story14_s2,K+3,39,39,"cage,","cage,",7.800236701965332,8.263091087341309,-0.46285438537597656,0.005620300769805908
CD,Story14,2,CD_Story14_s2,K-3,51,51,only,only,1.0354044437408447,0.8654076457023621,0.16999679803848267,0.00020742416381835938
